oln_id_a	oln_id_b	oln_id_c	type_ac	type_bc	go_CC_count	go_CC_intersect_abc
7983	YKL166C	YJL164C	YDL224C	kd	kd	1	cytoplasm
7984	YKL166C	YJL164C	YDR005C	kd	kd	2	cytoplasm; nucleus
7985	YKL166C	YJL164C	YDR169C	kd	kd	2	cytoplasm; nucleus
7986	YKL166C	YJL164C	YDR172W	kd	kd	1	cytoplasm
7987	YKL166C	YJL164C	YDR490C	ku	kd	1	cytoplasm
7988	YKL166C	YJL164C	YDR490C	ku	ku	1	cytoplasm
7989	YKL166C	YJL164C	YDR490C	ku	p	1	cytoplasm
7990	YKL166C	YJL164C	YDR490C	p	kd	1	cytoplasm
7991	YKL166C	YJL164C	YDR490C	p	ku	1	cytoplasm
7992	YKL166C	YJL164C	YDR490C	p	p	1	cytoplasm
7993	YKL166C	YJL164C	YDR505C	kd	kd	1	cytoplasm
7994	YKL166C	YJL164C	YFL033C	kd	kd	2	cytoplasm; nucleus
7995	YKL166C	YJL164C	YFL033C	kd	ku	2	cytoplasm; nucleus
7996	YKL166C	YJL164C	YFL033C	kd	p	2	cytoplasm; nucleus
7997	YKL166C	YJL164C	YFR021W	kd	kd	1	cytoplasm
7998	YKL166C	YJL164C	YGL180W	kd	kd	1	cytoplasm
7999	YKL166C	YJL164C	YIL033C	kd	kd	2	cytoplasm; nucleus
8000	YKL166C	YJL164C	YIL033C	kd	p	2	cytoplasm; nucleus
8001	YKL166C	YJL164C	YIL033C	p	kd	2	cytoplasm; nucleus
8002	YKL166C	YJL164C	YIL033C	p	p	2	cytoplasm; nucleus
8003	YKL166C	YJL164C	YIL036W	kd	kd	2	cytoplasm; nucleus
8004	YKL166C	YJL164C	YIL047C	kd	kd	1	cytoplasm
8005	YKL166C	YJL164C	YJL141C	kd	kd	2	cytoplasm; nucleus
8006	YKL166C	YJL164C	YJL141C	kd	ku	2	cytoplasm; nucleus
8007	YKL166C	YJL164C	YJL141C	kd	p	2	cytoplasm; nucleus
8008	YKL166C	YJL164C	YJR001W	kd	kd	1	cytoplasm
8009	YKL166C	YJL164C	YKL038W	kd	kd	1	nucleus
8010	YKL166C	YJL164C	YKL064W	kd	kd	1	cytoplasm
8011	YKL166C	YJL164C	YLL029W	kd	kd	1	cytoplasm
8012	YKL166C	YJL164C	YLR133W	kd	kd	1	cytoplasm
8013	YKL166C	YJL164C	YLR133W	kd	p	1	cytoplasm
8014	YKL166C	YJL164C	YLR223C	kd	kd	1	nucleus
8015	YKL166C	YJL164C	YLR403W	kd	kd	2	cytoplasm; nucleus
8016	YKL166C	YJL164C	YMR037C	kd	kd	2	cytoplasm; nucleus
8017	YKL166C	YJL164C	YMR053C	kd	kd	1	nucleus
8018	YKL166C	YJL164C	YNL098C	kd	kd	2	cytoplasm; nucleus
8019	YKL166C	YJL164C	YOR028C	kd	kd	2	cytoplasm; nucleus
8020	YKL166C	YJL164C	YOR092W	kd	kd	1	cytoplasm
8021	YKL166C	YJL164C	YPL203W	kd	kd	2	cytoplasm; nucleus
8022	YKL166C	YJL164C	YPL203W	kd	ku	2	cytoplasm; nucleus
8023	YKL166C	YJL164C	YPL203W	kd	p	2	cytoplasm; nucleus
8024	YKL166C	YJL164C	YPL203W	ku	kd	2	cytoplasm; nucleus
8025	YKL166C	YJL164C	YPL203W	ku	ku	2	cytoplasm; nucleus
8026	YKL166C	YJL164C	YPL203W	ku	p	2	cytoplasm; nucleus
8027	YKL166C	YJL164C	YPL203W	p	kd	2	cytoplasm; nucleus
8028	YKL166C	YJL164C	YPL203W	p	ku	2	cytoplasm; nucleus
8029	YKL166C	YJL164C	YPL203W	p	p	2	cytoplasm; nucleus
8030	YKL166C	YJL164C	YPL260W	kd	kd	2	cytoplasm; nucleus
8031	YKL166C	YJL164C	YPR185W	kd	kd	1	cytoplasm
8032	YKL168C	YHR098C	YBR160W	ku	ku	1	cytoplasm
8033	YKL168C	YHR098C	YBR160W	ku	p	1	cytoplasm
8034	YKL171W	YIL109C	YPL204W	p	ku	1	cytoplasm
8035	YKL172W	YAL025C	YGR103W	p	p	2	nucleolus; nucleus
8036	YKL172W	YAL025C	YHR066W	p	p	2	nucleolus; nucleus
8037	YKL172W	YBR142W	YLR276C	p	p	2	nucleolus; nucleus
8038	YKL172W	YBR142W	YMR229C	p	p	2	nucleolus; nucleus
8039	YKL172W	YBR142W	YOL041C	p	p	2	nucleolus; nucleus
8040	YKL172W	YHR088W	YGR103W	p	p	2	nucleolus; nucleus
8041	YKL172W	YHR088W	YHR052W	p	p	2	nucleolus; nucleus
8042	YKL172W	YHR088W	YHR066W	p	p	2	nucleolus; nucleus
8043	YKL172W	YHR088W	YOL077C	p	p	2	nucleolus; nucleus
8044	YKL173W	YBL026W	YER172C	p	p	1	nucleus
8045	YKL173W	YBL026W	YHR165C	p	p	1	nucleus
8046	YKL173W	YBL026W	YJR022W	p	p	1	nucleus
8047	YKL173W	YBL026W	YLR438C-A	p	p	1	nucleus
8048	YKL173W	YBR119W	YBL074C	p	p	1	nucleus
8049	YKL173W	YBR119W	YLL036C	p	p	1	nucleus
8050	YKL173W	YBR119W	YPL213W	p	p	1	nucleus
8051	YKL173W	YCR063W	YDL209C	p	p	1	nucleus
8052	YKL173W	YCR063W	YER172C	p	p	1	nucleus
8053	YKL173W	YCR063W	YHR165C	p	p	1	nucleus
8054	YKL173W	YCR063W	YLL036C	p	p	1	nucleus
8055	YKL173W	YCR063W	YMR213W	p	p	1	nucleus
8056	YKL173W	YDR416W	YDL209C	p	p	1	nucleus
8057	YKL173W	YDR416W	YER172C	p	p	1	nucleus
8058	YKL173W	YDR416W	YHR165C	p	p	1	nucleus
8059	YKL173W	YDR416W	YLL036C	p	p	1	nucleus
8060	YKL173W	YDR416W	YLR117C	p	p	1	nucleus
8061	YKL173W	YDR416W	YLR424W	p	p	1	nucleus
8062	YKL173W	YDR416W	YMR213W	p	p	1	nucleus
8063	YKL173W	YDR416W	YPL213W	p	p	1	nucleus
8064	YKL173W	YER112W	YER172C	p	p	1	nucleus
8065	YKL173W	YER112W	YJR022W	p	p	1	nucleus
8066	YKL173W	YER112W	YLR147C	p	p	1	nucleus
8067	YKL173W	YER112W	YLR438C-A	p	p	1	nucleus
8068	YKL173W	YGL174W	YDL209C	p	p	1	nucleus
8069	YKL173W	YGR075C	YER172C	p	p	1	nucleus
8070	YKL173W	YHR156C	YHR165C	p	p	1	nucleus
8071	YKL173W	YJR022W	YER172C	p	p	1	nucleus
8072	YKL173W	YJR022W	YHR165C	p	p	1	nucleus
8073	YKL173W	YJR022W	YLR147C	p	p	1	nucleus
8074	YKL173W	YJR022W	YLR438C-A	p	p	1	nucleus
8075	YKL173W	YKL012W	YHR165C	p	p	1	nucleus
8076	YKL173W	YKL012W	YLR117C	p	p	1	nucleus
8077	YKL173W	YKL012W	YPL213W	p	p	1	nucleus
8078	YKL180W	YDL020C	YGL073W	tu	tu	1	cytoplasm
8079	YKL180W	YDR393W	YNL216W	tu	tu	1	cytoplasm
8080	YKL180W	YFR032C-A	YNL216W	tu	tu	1	cytoplasm
8081	YKL180W	YGL031C	YNL216W	tu	tu	1	cytoplasm
8082	YKL180W	YJL191W	YNL216W	tu	tu	1	cytoplasm
8083	YKL186C	YAR002W	YMR047C	p	p	3	endomembrane system; membrane; nucleus
8084	YKL186C	YAR002W	YPL169C	p	p	3	endomembrane system; membrane; nucleus
8085	YKL186C	YBL079W	YDL116W	p	p	3	endomembrane system; membrane; nucleus
8086	YKL186C	YBL079W	YMR047C	p	p	3	endomembrane system; membrane; nucleus
8087	YKL186C	YDR101C	YMR047C	p	p	1	nucleus
8088	YKL186C	YDR101C	YPL169C	p	p	1	nucleus
8089	YKL186C	YDR192C	YDL116W	p	p	3	endomembrane system; membrane; nucleus
8090	YKL186C	YDR192C	YDR101C	p	p	1	nucleus
8091	YKL186C	YDR192C	YMR047C	p	p	3	endomembrane system; membrane; nucleus
8092	YKL186C	YGL092W	YDL116W	p	p	3	endomembrane system; membrane; nucleus
8093	YKL186C	YGL092W	YMR047C	p	p	3	endomembrane system; membrane; nucleus
8094	YKL186C	YGL092W	YPL169C	p	p	3	endomembrane system; membrane; nucleus
8095	YKL186C	YGR218W	YMR047C	p	p	2	membrane; nucleus
8096	YKL186C	YIL115C	YMR047C	p	p	3	endomembrane system; membrane; nucleus
8097	YKL186C	YIL115C	YPL169C	p	p	3	endomembrane system; membrane; nucleus
8098	YKL186C	YJL039C	YDL116W	p	p	3	endomembrane system; membrane; nucleus
8099	YKL186C	YJL039C	YMR047C	p	p	3	endomembrane system; membrane; nucleus
8100	YKL187C	YDL097C	YDL020C	tu	tu	1	cytoplasm
8101	YKL193C	YER133W	YFR003C	p	p	1	nucleus
8102	YKL193C	YFR003C	YER133W	p	p	1	nucleus
8103	YKL193C	YFR003C	YML016C	p	p	1	nucleus
8104	YKL195W	YDL217C	YBR091C	p	p	4	cytoplasm; membrane; mitochondrial envelope; mitochondrion
8105	YKL195W	YDL217C	YEL020W-A	p	p	4	cytoplasm; membrane; mitochondrial envelope; mitochondrion
8106	YKL195W	YDL217C	YHR005C-A	p	p	4	cytoplasm; membrane; mitochondrial envelope; mitochondrion
8107	YKL196C	YAL014C	YMR197C	p	p	2	cytoplasm; endomembrane system
8108	YKL196C	YAL014C	YOR036W	p	p	3	cytoplasm; cytoplasmic vesicle; endomembrane system
8109	YKL196C	YAR002C-A	YLR026C	p	p	1	cytoplasm
8110	YKL196C	YBL050W	YDR468C	p	p	2	cytoplasm; membrane
8111	YKL196C	YBL050W	YGL212W	p	p	3	cytoplasm; membrane; vacuole
8112	YKL196C	YBL050W	YHL031C	p	p	2	cytoplasm; membrane
8113	YKL196C	YBL050W	YLR026C	p	p	2	cytoplasm; membrane
8114	YKL196C	YBL050W	YLR078C	p	p	2	cytoplasm; membrane
8115	YKL196C	YBL050W	YLR093C	p	p	3	cytoplasm; membrane; vacuole
8116	YKL196C	YBL050W	YLR268W	p	p	2	cytoplasm; membrane
8117	YKL196C	YBL050W	YMR197C	p	p	3	cytoplasm; membrane; vacuole
8118	YKL196C	YBL050W	YOL018C	p	p	2	cytoplasm; membrane
8119	YKL196C	YBL050W	YOR036W	p	p	3	cytoplasm; membrane; vacuole
8120	YKL196C	YBL050W	YOR106W	p	p	3	cytoplasm; membrane; vacuole
8121	YKL196C	YBR080C	YBL050W	p	p	1	cytoplasm
8122	YKL196C	YBR080C	YOR036W	p	p	3	Golgi apparatus; cytoplasm; endomembrane system
8123	YKL196C	YDL226C	YDR264C	p	p	3	Golgi apparatus; cytoplasm; endomembrane system
8124	YKL196C	YDL226C	YFL039C	p	p	1	cytoplasm
8125	YKL196C	YDR189W	YIL004C	p	p	4	cytoplasm; cytoplasmic vesicle; endomembrane system; membrane
8126	YKL196C	YDR189W	YLR026C	p	p	2	cytoplasm; membrane
8127	YKL196C	YDR189W	YLR078C	p	p	4	cytoplasm; cytoplasmic vesicle; endomembrane system; membrane
8128	YKL196C	YDR189W	YLR268W	p	p	5	Golgi apparatus; cytoplasm; cytoplasmic vesicle; endomembrane system; membrane
8129	YKL196C	YDR334W	YFL039C	p	p	1	cytoplasm
8130	YKL196C	YDR468C	YBL050W	p	p	2	cytoplasm; membrane
8131	YKL196C	YDR468C	YLR026C	p	p	2	cytoplasm; membrane
8132	YKL196C	YDR468C	YMR197C	p	p	4	Golgi apparatus; cytoplasm; endomembrane system; membrane
8133	YKL196C	YDR468C	YOL018C	p	p	5	Golgi apparatus; cytoplasm; cytoplasmic vesicle; endomembrane system; membrane
8134	YKL196C	YDR468C	YOR036W	p	p	5	Golgi apparatus; cytoplasm; cytoplasmic vesicle; endomembrane system; membrane
8135	YKL196C	YDR495C	YDR080W	p	p	3	cytoplasm; cytoplasmic vesicle; endomembrane system
8136	YKL196C	YDR495C	YLR396C	p	p	3	cytoplasm; cytoplasmic vesicle; endomembrane system
8137	YKL196C	YDR495C	YPL045W	p	p	3	cytoplasm; cytoplasmic vesicle; endomembrane system
8138	YKL196C	YER122C	YLR078C	p	p	4	cytoplasm; cytoplasmic vesicle; endomembrane system; membrane
8139	YKL196C	YFL038C	YLR026C	p	p	2	cytoplasm; membrane
8140	YKL196C	YGL137W	YIL004C	p	p	4	cytoplasm; cytoplasmic vesicle; endomembrane system; membrane
8141	YKL196C	YGL137W	YLR268W	p	p	5	Golgi apparatus; cytoplasm; cytoplasmic vesicle; endomembrane system; membrane
8142	YKL196C	YGR120C	YER157W	p	p	3	Golgi apparatus; cytoplasm; endomembrane system
8143	YKL196C	YGR120C	YLR026C	p	p	2	cytoplasm; membrane
8144	YKL196C	YHR135C	YDR264C	p	p	3	cytoplasm; endomembrane system; membrane
8145	YKL196C	YIL004C	YDR189W	p	p	4	cytoplasm; cytoplasmic vesicle; endomembrane system; membrane
8146	YKL196C	YIL004C	YLR026C	p	p	2	cytoplasm; membrane
8147	YKL196C	YIL004C	YLR078C	p	p	4	cytoplasm; cytoplasmic vesicle; endomembrane system; membrane
8148	YKL196C	YIL004C	YLR268W	p	p	4	cytoplasm; cytoplasmic vesicle; endomembrane system; membrane
8149	YKL196C	YIL076W	YIL004C	p	p	4	cytoplasm; cytoplasmic vesicle; endomembrane system; membrane
8150	YKL196C	YIL076W	YLR268W	p	p	5	Golgi apparatus; cytoplasm; cytoplasmic vesicle; endomembrane system; membrane
8151	YKL196C	YIL109C	YIL004C	p	p	4	cytoplasm; cytoplasmic vesicle; endomembrane system; membrane
8152	YKL196C	YIL109C	YLR026C	p	p	2	cytoplasm; membrane
8153	YKL196C	YIL109C	YLR268W	p	p	4	cytoplasm; cytoplasmic vesicle; endomembrane system; membrane
8154	YKL203C	YBL061C	YHR030C	kd	ku	1	cytoplasm
8155	YKL203C	YBL061C	YJL095W	kd	ku	1	cytoplasm
8156	YKL203C	YBL061C	YJL095W	ku	ku	1	cytoplasm
8157	YKL203C	YDR477W	YER040W	kd	kd	1	cytoplasm
8158	YKL203C	YDR477W	YER040W	kd	p	1	cytoplasm
8159	YKL203C	YDR477W	YER133W	p	kd	1	cytoplasm
8160	YKL203C	YDR477W	YER133W	p	p	1	cytoplasm
8161	YKL203C	YDR477W	YNL183C	kd	kd	1	cytoplasm
8162	YKL203C	YDR477W	YNL183C	kd	p	1	cytoplasm
8163	YKL203C	YDR477W	YNL183C	ku	kd	1	cytoplasm
8164	YKL203C	YDR477W	YNL183C	ku	p	1	cytoplasm
8165	YKL203C	YDR477W	YNL183C	p	kd	1	cytoplasm
8166	YKL203C	YDR477W	YNL183C	p	p	1	cytoplasm
8167	YKL205W	YGR185C	YGR128C	p	p	1	nucleus
8168	YKL206C	YDL020C	YBR173C	p	td	1	cytoplasm
8169	YKL206C	YDL020C	YER012W	p	td	1	cytoplasm
8170	YKL210W	YJL187C	YDR054C	p	p	1	nucleus
8171	YKL212W	YAR042W	YER120W	p	p	3	cytoplasm; endomembrane system; endoplasmic reticulum
8172	YKL212W	YDR477W	YHR073W	p	kd	2	cytoplasm; endomembrane system
8173	YKL213C	YBL007C	YLL039C	p	p	1	cytoplasm
8174	YKL213C	YBR005W	YLL039C	p	p	1	cytoplasm
8175	YKL213C	YBR058C	YLL039C	p	p	1	cytoplasm
8176	YKL213C	YBR135W	YLL039C	p	p	1	cytoplasm
8177	YKL213C	YDR177W	YLL039C	p	p	1	cytoplasm
8178	YKL213C	YER125W	YHL002W	p	p	1	cytoplasm
8179	YKL213C	YER125W	YLL039C	p	p	1	cytoplasm
8180	YKL213C	YFL044C	YBL058W	p	p	2	cytoplasm; nucleus
8181	YKL213C	YFL044C	YBR170C	p	p	2	cytoplasm; nucleus
8182	YKL213C	YFL044C	YDL126C	p	p	2	cytoplasm; nucleus
8183	YKL213C	YFL044C	YGR048W	p	p	2	cytoplasm; nucleus
8184	YKL213C	YFL044C	YLL039C	p	p	1	cytoplasm
8185	YKL214C	YDR159W	YDL084W	p	p	1	nucleus
8186	YKL214C	YDR159W	YPL169C	p	p	1	nucleus
8187	YKL214C	YGL173C	YDR381W	p	p	1	nucleus
8188	YKL214C	YGR119C	YPL169C	p	p	1	nucleus
8189	YKR001C	YBL007C	YDR388W	p	p	3	cell cortex; cytoplasm; cytoskeleton
8190	YKR002W	YDR228C	YAL043C	p	p	1	nucleus
8191	YKR002W	YDR228C	YDR301W	p	p	1	nucleus
8192	YKR002W	YDR228C	YLR115W	p	p	1	nucleus
8193	YKR002W	YDR228C	YLR277C	p	p	1	nucleus
8194	YKR002W	YGL044C	YBR049C	tu	tu	1	nucleus
8195	YKR002W	YGL044C	YDR301W	p	p	1	nucleus
8196	YKR007W	YHR186C	YML121W	p	p	3	cytoplasm; membrane; vacuole
8197	YKR007W	YJR066W	YML121W	p	kd	5	cytoplasm; cytoplasmic vesicle; endomembrane system; membrane; vacuole
8198	YKR007W	YKL196C	YEL013W	p	p	3	cytoplasm; membrane; vacuole
8199	YKR008W	YAR003W	YBR010W	p	p	1	nucleus
8200	YKR008W	YAR003W	YNL031C	p	p	1	nucleus
8201	YKR008W	YGR116W	YBR010W	p	p	1	nucleus
8202	YKR010C	YBL097W	YDR510W	p	p	1	nucleus
8203	YKR010C	YER120W	YDR510W	p	p	2	cytoplasm; nucleus
8204	YKR010C	YHR118C	YFR028C	p	p	1	nucleus
8205	YKR011C	YER079W	YER111C	tu	tu	1	nucleus
8206	YKR011C	YER079W	YLR182W	tu	tu	1	nucleus
8207	YKR013W	YFR026C	YLR182W	tu	tu	1	cytoplasm
8208	YKR014C	YEL036C	YLR026C	p	p	2	cytoplasm; membrane
8209	YKR014C	YER157W	YLR026C	p	p	1	cytoplasm
8210	YKR020W	YBL007C	YJL095W	ku	ku	1	cytoplasm
8211	YKR020W	YBR200W	YJL095W	ku	ku	1	cytoplasm
8212	YKR020W	YBR200W	YJL095W	ku	p	1	cytoplasm
8213	YKR020W	YDR162C	YJL095W	ku	ku	1	cytoplasm
8214	YKR020W	YDR162C	YJL095W	ku	p	1	cytoplasm
8215	YKR020W	YDR468C	YDR027C	p	p	4	Golgi apparatus; cytoplasm; cytoplasmic vesicle; endomembrane system
8216	YKR020W	YDR468C	YDR484W	p	p	4	Golgi apparatus; cytoplasm; cytoplasmic vesicle; endomembrane system
8217	YKR022C	YBL046W	YBR049C	tu	tu	1	nucleus
8218	YKR022C	YDR123C	YJR050W	p	td	1	nucleus
8219	YKR022C	YGL120C	YBR049C	tu	tu	1	nucleus
8220	YKR022C	YGL120C	YER172C	p	p	1	nucleus
8221	YKR022C	YGL120C	YHR165C	p	p	1	nucleus
8222	YKR022C	YGL120C	YLR117C	p	p	1	nucleus
8223	YKR022C	YGL120C	YLR424W	p	p	2	cytoplasm; nucleus
8224	YKR024C	YDR060W	YKR081C	p	p	1	nucleus
8225	YKR024C	YDR087C	YKR081C	p	p	2	nucleolus; nucleus
8226	YKR024C	YGR103W	YKR081C	p	p	2	nucleolus; nucleus
8227	YKR026C	YER025W	YDR211W	p	p	1	cytoplasm
8228	YKR026C	YER025W	YGR083C	p	p	1	cytoplasm
8229	YKR026C	YER025W	YJR007W	p	p	1	cytoplasm
8230	YKR026C	YER025W	YLR291C	p	p	1	cytoplasm
8231	YKR026C	YER025W	YOR260W	p	p	1	cytoplasm
8232	YKR026C	YER025W	YPL237W	p	p	1	cytoplasm
8233	YKR026C	YGL252C	YLR291C	p	p	1	cytoplasm
8234	YKR026C	YJR007W	YDR211W	p	p	1	cytoplasm
8235	YKR026C	YJR007W	YGR083C	p	p	1	cytoplasm
8236	YKR026C	YJR007W	YLR291C	p	p	1	cytoplasm
8237	YKR026C	YJR007W	YOR260W	p	p	1	cytoplasm
8238	YKR026C	YJR007W	YPL237W	p	p	1	cytoplasm
8239	YKR027W	YGL073W	YOR299W	p	td	1	cytoplasm
8240	YKR027W	YJL099W	YBR023C	p	p	3	cytoplasm; cytoplasmic vesicle; endomembrane system
8241	YKR027W	YJL099W	YDL192W	p	p	3	Golgi apparatus; cytoplasm; endomembrane system
8242	YKR027W	YJL099W	YLR330W	p	p	4	Golgi apparatus; cytoplasm; cytoplasmic vesicle; endomembrane system
8243	YKR027W	YJL099W	YMR237W	p	p	4	Golgi apparatus; cytoplasm; cytoplasmic vesicle; endomembrane system
8244	YKR027W	YJL099W	YOR299W	p	p	4	Golgi apparatus; cytoplasm; cytoplasmic vesicle; endomembrane system
8245	YKR029C	YER006W	YKL112W	tu	tu	1	nucleus
8246	YKR029C	YFL049W	YNL030W	p	p	1	nucleus
8247	YKR029C	YFL049W	YNL031C	p	p	1	nucleus
8248	YKR029C	YGR116W	YBR010W	p	p	2	chromosome; nucleus
8249	YKR029C	YHR197W	YKL112W	tu	tu	1	nucleus
8250	YKR035W-A	YER128W	YPR173C	p	p	3	cytoplasm; cytoplasmic vesicle; endomembrane system
8251	YKR036C	YGR134W	YCR093W	p	p	1	cytoplasm
8252	YKR042W	YIL123W	YMR043W	tu	tu	1	cytoplasm
8253	YKR048C	YBR135W	YBR160W	ku	ku	1	cytoplasm
8254	YKR048C	YBR135W	YBR160W	ku	p	1	cytoplasm
8255	YKR048C	YBR135W	YPR119W	p	p	1	cytoplasm
8256	YKR048C	YDL117W	YOL070C	p	p	1	cytoplasm
8257	YKR048C	YDL225W	YBR160W	ku	ku	1	cytoplasm
8258	YKR048C	YDL225W	YJR076C	p	p	1	cytoplasm
8259	YKR048C	YDR293C	YBR160W	ku	ku	1	cytoplasm
8260	YKR048C	YGL190C	YBR160W	ku	ku	1	cytoplasm
8261	YKR048C	YGL190C	YKL101W	ku	ku	1	cytoplasm
8262	YKR048C	YGL190C	YKL101W	p	ku	1	cytoplasm
8263	YKR048C	YHR107C	YCL024W	ku	ku	1	cytoplasm
8264	YKR048C	YHR107C	YCL024W	ku	p	1	cytoplasm
8265	YKR048C	YHR107C	YCL024W	p	ku	1	cytoplasm
8266	YKR048C	YHR107C	YCL024W	p	p	1	cytoplasm
8267	YKR048C	YHR107C	YJR076C	p	p	1	cytoplasm
8268	YKR048C	YHR107C	YKL101W	ku	ku	1	cytoplasm
8269	YKR048C	YHR107C	YKL101W	ku	p	1	cytoplasm
8270	YKR048C	YHR107C	YKL101W	p	ku	1	cytoplasm
8271	YKR048C	YHR107C	YKL101W	p	p	1	cytoplasm
8272	YKR048C	YJR076C	YBR160W	ku	ku	1	cytoplasm
8273	YKR048C	YJR076C	YCL024W	ku	ku	1	cytoplasm
8274	YKR048C	YJR076C	YCL024W	ku	p	1	cytoplasm
8275	YKR048C	YJR076C	YCL024W	p	ku	1	cytoplasm
8276	YKR048C	YJR076C	YCL024W	p	p	1	cytoplasm
8277	YKR048C	YJR076C	YKL101W	ku	ku	1	cytoplasm
8278	YKR048C	YJR076C	YKL101W	p	ku	1	cytoplasm
8279	YKR054C	YCR077C	YIL131C	tu	tu	1	cytoplasm
8280	YKR054C	YDR293C	YNL153C	p	p	1	cytoplasm
8281	YKR054C	YDR388W	YNL153C	p	p	1	cytoplasm
8282	YKR054C	YEL003W	YNL153C	p	p	1	cytoplasm
8283	YKR054C	YEL003W	YOR269W	p	p	1	cytoplasm
8284	YKR054C	YEL061C	YNL153C	p	p	1	cytoplasm
8285	YKR054C	YGL216W	YFL037W	p	p	2	cytoplasm; cytoskeleton
8286	YKR054C	YGL216W	YML085C	p	p	2	cytoplasm; cytoskeleton
8287	YKR054C	YGR078C	YNL153C	p	p	1	cytoplasm
8288	YKR054C	YJR053W	YOR233W	ku	ku	3	cytoplasm; cytoskeleton; microtubule organizing center
8289	YKR054C	YJR053W	YOR233W	ku	p	3	cytoplasm; cytoskeleton; microtubule organizing center
8290	YKR059W	YBL105C	YBL039C	p	kd	1	cytoplasm
8291	YKR059W	YBL105C	YBL039C	p	p	1	cytoplasm
8292	YKR059W	YGL112C	YIL131C	tu	tu	1	cytoplasm
8293	YKR059W	YGR120C	YIL131C	tu	tu	1	cytoplasm
8294	YKR059W	YJL138C	YBL039C	p	p	1	cytoplasm
8295	YKR059W	YJL138C	YGL049C	p	p	1	cytoplasm
8296	YKR059W	YJL138C	YGR162W	p	p	1	cytoplasm
8297	YKR059W	YJL138C	YOL139C	p	p	1	cytoplasm
8298	YKR060W	YDR449C	YPL217C	p	p	2	nucleolus; nucleus
8299	YKR060W	YER082C	YKL117W	p	p	1	nucleus
8300	YKR060W	YER082C	YPL217C	p	p	2	nucleolus; nucleus
8301	YKR060W	YHR196W	YPL217C	p	p	2	nucleolus; nucleus
8302	YKR062W	YDR225W	YDR510W	p	p	1	nucleus
8303	YKR062W	YDR311W	YKL028W	p	p	1	nucleus
8304	YKR062W	YFR037C	YDR510W	p	p	1	nucleus
8305	YKR062W	YGL130W	YDL140C	p	p	1	nucleus
8306	YKR065C	YJL104W	YJL143W	p	p	4	cytoplasm; membrane; mitochondrial envelope; mitochondrion
8307	YKR065C	YJL104W	YNR017W	p	p	4	cytoplasm; membrane; mitochondrial envelope; mitochondrion
8308	YKR065C	YJL143W	YNR017W	p	p	4	cytoplasm; membrane; mitochondrial envelope; mitochondrion
8309	YKR065C	YJR045C	YJL143W	p	p	4	cytoplasm; membrane; mitochondrial envelope; mitochondrion
8310	YKR065C	YJR045C	YNR017W	p	p	4	cytoplasm; membrane; mitochondrial envelope; mitochondrion
8311	YKR068C	YBR254C	YDR108W	p	p	4	Golgi apparatus; cytoplasm; cytoplasmic vesicle; endomembrane system
8312	YKR068C	YBR254C	YDR246W	p	p	4	Golgi apparatus; cytoplasm; cytoplasmic vesicle; endomembrane system
8313	YKR068C	YBR254C	YDR407C	p	p	4	Golgi apparatus; cytoplasm; cytoplasmic vesicle; endomembrane system
8314	YKR068C	YBR254C	YDR472W	p	p	4	Golgi apparatus; cytoplasm; cytoplasmic vesicle; endomembrane system
8315	YKR068C	YBR254C	YEL048C	p	p	4	Golgi apparatus; cytoplasm; cytoplasmic vesicle; endomembrane system
