node_a	node_b	node_c	type_ac	type_bc	genetic_interaction_score
YNL216W	YBR171W	YBR049C	tu	tu	-0.206
YNL216W	YBR275C	YLR453C	p	p	-0.7164
YNL216W	YCR033W	YDR155C	td	p	-0.3814
YNL216W	YDL020C	YAL005C	td	td	-0.1429
YNL216W	YDL020C	YOR338W	td	td	-0.1429
YNL216W	YDL070W	YBR049C	tu	tu	-0.1561
YNL216W	YDL070W	YLR399C	td	p	-0.1561
YNL216W	YDR238C	YBR049C	tu	tu	-0.1425
YNL216W	YDR238C	YDL192W	td	p	-0.1425
YNL216W	YDR253C	YBR296C	td	td	-0.1953
YNL216W	YDR253C	YGR254W	td	td	-0.1953
YNL216W	YDR253C	YIL046W	td	td	-0.1953
YNL216W	YDR253C	YNL144C	td	td	-0.1953
YNL216W	YDR253C	YNL191W	td	td	-0.1953
YNL216W	YDR253C	YPL016W	td	td	-0.1953
YNL216W	YDR253C	YPL055C	td	td	-0.1953
YNL216W	YDR334W	YBR049C	tu	tu	-0.2828
YNL216W	YDR334W	YLR399C	td	p	-0.2828
YNL216W	YER111C	YBR049C	tu	tu	-0.141
YNL216W	YER111C	YBR078W	td	td	-0.141
YNL216W	YER111C	YDL191W	td	td	-0.141
YNL216W	YER111C	YDR227W	p	td	-0.141
YNL216W	YER111C	YDR500C	td	td	-0.141
YNL216W	YER111C	YDR501W	td	td	-0.141
YNL216W	YER111C	YER177W	td	td	-0.141
YNL216W	YER111C	YJL158C	td	td	-0.141
YNL216W	YER111C	YKL097C	td	td	-0.141
YNL216W	YER111C	YLR255C	td	td	-0.141
YNL216W	YER111C	YML101C	td	td	-0.141
YNL216W	YER111C	YNL301C	td	td	-0.141
YNL216W	YER111C	YOR344C	td	td	-0.141
YNL216W	YER111C	YPL016W	td	td	-0.141
YNL216W	YER111C	YPL111W	td	td	-0.141
YNL216W	YER133W	YDR301W	td	p	-0.2958
YNL216W	YER133W	YER177W	td	p	-0.2958
YNL216W	YER133W	YFL023W	td	p	-0.2958
YNL216W	YER133W	YLR028C	td	p	-0.2958
YNL216W	YER157W	YBR049C	tu	tu	-0.1913
YNL216W	YER177W	YDR510W	p	p	-0.1583
YNL216W	YER177W	YGL115W	td	p	-0.1583
YNL216W	YER177W	YLR028C	td	p	-0.1583
YNL216W	YER177W	YOR244W	p	p	-0.1583
YNL216W	YER177W	YPL075W	p	tu	-0.1583
YNL216W	YFL032W	YOR344C	td	tu	-0.1681
YNL216W	YFR037C	YDR510W	p	p	-0.3469
YNL216W	YGR052W	YCL030C	td	p	-0.1228
YNL216W	YHR007C	YMR015C	td	p	-0.3191
YNL216W	YHR020W	YEL009C	p	tu	-0.1568
YNL216W	YHR164C	YDR300C	td	p	-0.1945
YNL216W	YHR164C	YHR122W	td	p	-0.1945
YNL216W	YIL017C	YBR105C	td	p	-0.221
YNL216W	YIR002C	YBR049C	tu	tu	-0.2567
YNL216W	YJL115W	YER148W	p	p	-0.1624
YNL216W	YJL115W	YLR399C	td	p	-0.1624
YNL216W	YJL115W	YOR244W	p	p	-0.1624
YNL216W	YJL128C	YDL022W	td	kd	-0.193
YNL216W	YJL128C	YER177W	td	p	-0.193
YNL216W	YJL128C	YFL014W	td	kd	-0.193
YNL216W	YJL149W	YBR049C	tu	tu	-0.1398
YNL216W	YJL168C	YGR180C	td	p	-0.2704
YNL216W	YJR017C	YDR510W	p	p	-0.3529
YNL216W	YJR017C	YGR180C	td	p	-0.3529
YNL216W	YJR025C	YEL009C	p	tu	-0.1472
YNL216W	YJR093C	YDR301W	td	p	-0.1892
YNL216W	YKL139W	YER177W	td	kd	-0.2425
YNL216W	YKL139W	YGL123W	td	kd	-0.2425
YNL216W	YKL211C	YDR510W	p	p	-0.1305
YNL216W	YKL213C	YLL039C	td	p	-0.1545
YNL216W	YKR029C	YDR155C	td	p	-0.2083
YNL216W	YKR068C	YBR049C	tu	tu	-0.1537
YNL216W	YLR032W	YDR510W	p	p	-0.213
YNL216W	YLR032W	YLL039C	td	p	-0.213
YNL216W	YLR039C	YIL047C	td	p	-0.1617
YNL216W	YLR079W	YIL148W	td	p	-0.2531
YNL216W	YLR079W	YKR094C	td	p	-0.2531
YNL216W	YLR079W	YLL039C	td	p	-0.2531
YNL216W	YLR079W	YLR167W	td	p	-0.2531
YNL216W	YLR117C	YBR060C	td	p	-0.1675
YNL216W	YLR117C	YBR188C	td	p	-0.1675
YNL216W	YLR170C	YFL034W	td	p	-0.123
YNL216W	YLR170C	YPR029C	td	p	-0.123
YNL216W	YLR200W	YAL005C	td	p	-0.1332
YNL216W	YLR200W	YFL023W	td	p	-0.1332
YNL216W	YLR262C	YBR049C	tu	tu	-0.1842
YNL216W	YLR274W	YDR510W	p	p	-0.1337
YNL216W	YLR274W	YLR103C	td	p	-0.1337
YNL216W	YLR397C	YLR074C	td	p	-0.1475
YNL216W	YLR430W	YBR049C	tu	tu	-0.1245
YNL216W	YLR451W	YER073W	td	td	-0.1931
YNL216W	YLR451W	YHL016C	td	td	-0.1931
YNL216W	YLR451W	YKL029C	td	td	-0.1931
YNL216W	YML015C	YBR198C	p	p	-0.2425
YNL216W	YML015C	YDR167W	p	p	-0.2425
YNL216W	YML015C	YER148W	p	p	-0.2425
YNL216W	YML015C	YMR005W	p	p	-0.2425
YNL216W	YML030W	YBR049C	tu	tu	-0.128
YNL216W	YML098W	YBR198C	p	p	-0.1664
YNL216W	YML098W	YDR167W	p	p	-0.1664
YNL216W	YML098W	YER148W	p	p	-0.1664
YNL216W	YML098W	YMR005W	p	p	-0.1664
YNL216W	YMR016C	YER033C	td	td	-0.1753
YNL216W	YMR016C	YKL062W	td	td	-0.1753
YNL216W	YMR028W	YDL188C	td	p	-0.1666
YNL216W	YMR033W	YJL176C	p	p	-0.1635
YNL216W	YMR033W	YPL082C	td	p	-0.1635
YNL216W	YMR140W	YJR059W	td	p	-0.1208
YNL217W	YGR260W	YNL216W	tu	tu	-0.1358
YNL218W	YDR510W	YBR088C	p	p	-0.4505
YNL218W	YDR510W	YFL039C	p	p	-0.4505
YNL219C	YCR016W	YKL117W	p	p	-0.1476
YNL220W	YAR015W	YKR099W	tu	tu	-0.2731
YNL220W	YDR207C	YOR011W	p	td	-0.262
YNL220W	YER091C	YKR099W	tu	tu	-0.3359
YNL220W	YER091C-A	YKR099W	tu	tu	-0.1222
YNL220W	YGL133W	YFR034C	tu	tu	-0.1958
YNL220W	YGL219C	YER125W	p	p	-0.1647
YNL220W	YKL139W	YJR017C	p	kd	-0.3445
YNL220W	YLR058C	YKR099W	tu	tu	-0.1804
YNL220W	YLR410W	YKL117W	p	p	-0.2498
YNL220W	YMR120C	YCR084C	tu	tu	-0.8063
YNL220W	YMR120C	YER125W	p	p	-0.8063
YNL220W	YMR120C	YIL030C	p	p	-0.8063
YNL220W	YMR120C	YKR099W	tu	tu	-0.8063
YNL220W	YMR120C	YPR152C	p	p	-0.8063
YNL220W	YMR135C	YKR099W	tu	tu	-0.2122
YNL221C	YDR334W	YBR049C	tu	tu	-0.1896
YNL221C	YDR477W	YBR049C	tu	tu	-0.2599
YNL221C	YGR002C	YBR049C	tu	tu	-0.3433
YNL221C	YJL124C	YBR049C	tu	tu	-0.2305
YNL221C	YLL040C	YBR049C	tu	tu	-0.1654
YNL222W	YBR160W	YDL140C	p	kd	-0.4206
YNL222W	YBR160W	YDL140C	p	p	-0.4206
YNL222W	YDR228C	YAL043C	p	p	-0.2521
YNL222W	YDR228C	YDL140C	p	p	-0.2521
YNL222W	YDR228C	YDR301W	p	p	-0.2521
YNL222W	YDR228C	YLR115W	p	p	-0.2521
YNL222W	YDR228C	YLR277C	p	p	-0.2521
YNL222W	YDR289C	YDL140C	p	p	-0.1848
YNL222W	YDR289C	YOR151C	p	p	-0.1848
YNL222W	YFL029C	YDL108W	ku	kd	-0.3774
YNL222W	YFL029C	YDL108W	ku	p	-0.3774
YNL222W	YGL044C	YDL140C	p	p	-0.4526
YNL222W	YGL044C	YDR301W	p	p	-0.4526
YNL222W	YGL044C	YPR086W	p	p	-0.4526
YNL222W	YGL130W	YDL108W	ku	ku	-0.4111
YNL222W	YGL130W	YDL140C	p	p	-0.4111
YNL222W	YGL244W	YDL140C	p	p	-0.3827
YNL222W	YHR058C	YDL140C	p	p	-0.4614
YNL222W	YJR093C	YAL043C	p	p	-0.517
YNL222W	YJR093C	YDR195W	p	p	-0.517
YNL222W	YJR093C	YDR301W	p	p	-0.517
YNL222W	YJR093C	YER133W	p	p	-0.517
YNL222W	YJR093C	YGR156W	p	p	-0.517
YNL222W	YJR093C	YKL018W	p	p	-0.517
YNL222W	YJR093C	YKL059C	p	p	-0.517
YNL222W	YJR093C	YKR002W	p	p	-0.517
YNL222W	YJR093C	YLR115W	p	p	-0.517
YNL222W	YJR093C	YLR277C	p	p	-0.517
YNL222W	YJR093C	YNL317W	p	p	-0.517
YNL222W	YJR093C	YPR107C	p	p	-0.517
YNL222W	YLR015W	YDL140C	p	p	-0.1206
YNL222W	YLR015W	YKL018W	p	p	-0.1206
YNL222W	YLR115W	YAL043C	p	p	-0.3185
YNL222W	YLR115W	YDL140C	p	p	-0.3185
YNL222W	YLR115W	YDR195W	p	p	-0.3185
YNL222W	YLR115W	YDR301W	p	p	-0.3185
YNL222W	YLR115W	YER133W	p	p	-0.3185
YNL222W	YLR115W	YGR156W	p	p	-0.3185
YNL222W	YLR115W	YJR093C	p	p	-0.3185
YNL222W	YLR115W	YKL018W	p	p	-0.3185
YNL222W	YLR115W	YKL059C	p	p	-0.3185
YNL222W	YLR115W	YKR002W	p	p	-0.3185
YNL222W	YLR115W	YLR277C	p	p	-0.3185
YNL222W	YLR115W	YNL317W	p	p	-0.3185
YNL222W	YLR115W	YPR107C	p	p	-0.3185
YNL227C	YDL020C	YKL117W	p	td	-0.1301
YNL227C	YHR067W	YKL117W	p	p	-0.2318
YNL227C	YLR387C	YBR267W	p	p	-0.2093
YNL229C	YBL051C	YBR049C	tu	tu	-0.2132
YNL229C	YBR095C	YBR049C	tu	tu	-0.2138
YNL229C	YCR053W	YKL203C	ku	ku	-0.1581
YNL229C	YDL077C	YJR066W	ku	ku	-0.1328
YNL229C	YDL077C	YJR066W	p	ku	-0.1328
YNL229C	YDR157W	YBR049C	tu	tu	-0.864
YNL229C	YDR158W	YBR049C	tu	tu	-0.6956
YNL229C	YDR207C	YAL005C	p	td	-0.1579
YNL229C	YDR207C	YFL021W	p	td	-0.1579
YNL229C	YHL031C	YBR049C	tu	tu	-0.4611
YNL229C	YKL171W	YJR066W	ku	p	-0.1609
YNL229C	YKL171W	YJR066W	p	p	-0.1609
YNL229C	YKL171W	YKL203C	ku	p	-0.1609
YNL229C	YLL039C	YBR049C	tu	tu	-0.1588
YNL229C	YLR371W	YKL203C	ku	ku	-0.2053
YNL229C	YML001W	YBR049C	tu	tu	-0.121
YNL232W	YBL084C	YBR049C	tu	tu	-0.5561
YNL232W	YBR160W	YOR001W	p	kd	-0.1629
YNL232W	YBR160W	YOR001W	p	p	-0.1629
YNL232W	YBR253W	YBR049C	tu	tu	-0.1974
YNL232W	YDL208W	YBR049C	tu	tu	-0.1233
YNL232W	YDR151C	YBR049C	tu	tu	-0.1405
YNL232W	YDR334W	YBR049C	tu	tu	-0.3154
YNL232W	YDR510W	YBR049C	tu	p	-0.3429
YNL232W	YER094C	YBR049C	tu	tu	-0.2461
YNL232W	YER111C	YBR049C	tu	tu	-0.413
YNL232W	YER111C	YIR035C	p	td	-0.413
YNL232W	YFL013C	YBR049C	tu	tu	-0.2903
YNL232W	YGL151W	YBR049C	tu	tu	-0.1989
YNL232W	YGR195W	YBR049C	tu	tu	-0.7414
YNL232W	YGR195W	YCR035C	p	p	-0.7414
YNL232W	YGR195W	YDL111C	p	p	-0.7414
YNL232W	YGR195W	YDR280W	p	p	-0.7414
YNL232W	YGR195W	YGR095C	p	p	-0.7414
YNL232W	YGR195W	YGR158C	p	p	-0.7414
YNL232W	YGR195W	YHR069C	p	p	-0.7414
YNL232W	YGR195W	YOL021C	p	p	-0.7414
YNL232W	YGR195W	YOL142W	p	p	-0.7414
YNL232W	YGR195W	YOR001W	p	p	-0.7414
YNL232W	YGR195W	YOR076C	p	p	-0.7414
YNL232W	YJL050W	YOR001W	p	p	-0.692
YNL232W	YKL112W	YDR280W	p	td	-0.5695
YNL232W	YKR068C	YBR049C	tu	tu	-0.2112
YNL232W	YLR171W	YBR049C	tu	tu	-0.1367
YNL232W	YLR197W	YBR049C	tu	tu	-0.4559
YNL232W	YLR430W	YBR049C	tu	tu	-0.1854
YNL232W	YMR290C	YBR049C	tu	tu	-0.4759
YNL233W	YBL047C	YPL031C	ku	ku	-0.1985
YNL233W	YBR260C	YPL031C	ku	ku	-0.1948
YNL233W	YDR388W	YPL031C	ku	ku	-0.309
YNL233W	YDR388W	YPL031C	ku	p	-0.309
YNL233W	YER111C	YBR160W	ku	ku	-0.1821
YNL233W	YER111C	YBR160W	ku	p	-0.1821
YNL233W	YER111C	YNL298W	ku	ku	-0.1821
YNL233W	YER111C	YNL298W	ku	td	-0.1821
YNL233W	YHR030C	YBL061C	p	kd	-0.5317
YNL233W	YHR030C	YBR160W	ku	ku	-0.5317
YNL233W	YHR030C	YBR160W	ku	p	-0.5317
YNL233W	YHR030C	YER133W	p	kd	-0.5317
YNL233W	YHR030C	YKL101W	ku	kd	-0.5317
YNL233W	YHR030C	YNL298W	ku	ku	-0.5317
YNL233W	YHR030C	YPL240C	p	kd	-0.5317
YNL233W	YHR030C	YPL240C	p	p	-0.5317
YNL233W	YIR023W	YBR160W	ku	ku	-0.1231
YNL233W	YIR023W	YBR160W	ku	p	-0.1231
YNL233W	YJL095W	YBL061C	p	kd	-0.6694
YNL233W	YJL095W	YER133W	p	kd	-0.6694
YNL233W	YKR048C	YBR160W	ku	ku	-0.1766
YNL233W	YKR048C	YKL101W	ku	ku	-0.1766
YNL233W	YKR048C	YKL101W	ku	p	-0.1766
YNL233W	YLL021W	YBR160W	ku	ku	-0.2821
YNL233W	YLL021W	YBR160W	ku	p	-0.2821
YNL233W	YLR182W	YBR160W	ku	ku	-0.2489
YNL233W	YLR182W	YBR160W	ku	p	-0.2489
YNL233W	YLR182W	YBR160W	ku	td	-0.2489
YNL233W	YLR182W	YNL298W	ku	td	-0.2489
YNL234W	YLR149C	YMR037C	tu	tu	-0.233
YNL234W	YMR016C	YMR037C	tu	p	-0.1529
YNL236W	YBR193C	YBL093C	p	p	-0.6853
YNL236W	YBR193C	YBR253W	p	p	-0.6853
YNL236W	YBR193C	YDL005C	p	p	-0.6853
YNL236W	YBR193C	YDR308C	p	p	-0.6853
YNL236W	YBR193C	YER022W	p	p	-0.6853
YNL236W	YBR193C	YGL025C	p	p	-0.6853
YNL236W	YBR193C	YGL127C	p	p	-0.6853
YNL236W	YBR193C	YGL151W	p	p	-0.6853
YNL236W	YBR193C	YGR104C	p	p	-0.6853
YNL236W	YBR193C	YHR041C	p	p	-0.6853
YNL236W	YBR193C	YLR071C	p	p	-0.6853
YNL236W	YBR193C	YNR010W	p	p	-0.6853
YNL236W	YBR193C	YOL051W	p	p	-0.6853
YNL236W	YBR193C	YOL135C	p	p	-0.6853
YNL236W	YBR193C	YOR174W	p	p	-0.6853
YNL236W	YBR193C	YPR070W	p	p	-0.6853
YNL236W	YCL010C	YDR145W	p	p	-0.1204
YNL236W	YDL020C	YGL013C	tu	td	-0.1485
YNL236W	YDL108W	YLR071C	p	kd	-0.3999
YNL236W	YDL108W	YNL025C	p	kd	-0.3999
YNL236W	YDL108W	YOR174W	p	kd	-0.3999
YNL236W	YDL108W	YOR174W	p	p	-0.3999
YNL236W	YDR477W	YNL025C	p	kd	-0.1213
YNL236W	YDR477W	YNL025C	p	p	-0.1213
YNL236W	YER133W	YDR477W	ku	ku	-0.1367
YNL236W	YER133W	YDR477W	p	ku	-0.1367
YNL236W	YER133W	YDR477W	ku	p	-0.1367
YNL236W	YER133W	YDR477W	p	p	-0.1367
YNL236W	YGL066W	YDR145W	p	p	-0.3167
YNL236W	YHR041C	YBR193C	p	p	-0.1341
YNL236W	YHR041C	YER022W	p	p	-0.1341
YNL236W	YHR041C	YGL025C	p	p	-0.1341
YNL236W	YHR041C	YGL151W	p	p	-0.1341
YNL236W	YHR041C	YGR104C	p	p	-0.1341
YNL236W	YHR041C	YLR071C	p	p	-0.1341
YNL236W	YHR041C	YNR010W	p	p	-0.1341
YNL236W	YHR041C	YOL051W	p	p	-0.1341
YNL236W	YHR041C	YOL135C	p	p	-0.1341
YNL236W	YHR058C	YBL093C	p	p	-0.6335
YNL236W	YHR058C	YBR193C	p	p	-0.6335
YNL236W	YHR058C	YDR308C	p	p	-0.6335
YNL236W	YHR058C	YER022W	p	p	-0.6335
YNL236W	YHR058C	YGL025C	p	p	-0.6335
YNL236W	YHR058C	YGL127C	p	p	-0.6335
YNL236W	YHR058C	YGL151W	p	p	-0.6335
YNL236W	YHR058C	YGR104C	p	p	-0.6335
YNL236W	YHR058C	YHR041C	p	p	-0.6335
YNL236W	YHR058C	YLR071C	p	p	-0.6335
YNL236W	YHR058C	YNR010W	p	p	-0.6335
YNL236W	YHR058C	YOL051W	p	p	-0.6335
YNL236W	YHR058C	YOL135C	p	p	-0.6335
YNL236W	YHR058C	YOR174W	p	p	-0.6335
YNL236W	YHR058C	YPR168W	p	p	-0.6335
YNL236W	YLL039C	YDR477W	ku	ku	-0.1248
YNL236W	YLL039C	YDR477W	p	ku	-0.1248
YNL236W	YLL039C	YDR477W	ku	p	-0.1248
YNL236W	YLL039C	YDR477W	p	p	-0.1248
YNL236W	YLR131C	YOR140W	p	td	-0.1963
YNL236W	YLR261C	YNL025C	p	p	-0.1817
YNL236W	YLR433C	YDR477W	ku	ku	-0.1256
YNL236W	YLR433C	YDR477W	p	ku	-0.1256
YNL236W	YML006C	YDR477W	ku	ku	-0.1718
YNL236W	YML006C	YDR477W	p	ku	-0.1718
YNL236W	YML006C	YDR477W	ku	p	-0.1718
YNL236W	YML006C	YDR477W	p	p	-0.1718
YNL236W	YMR240C	YGL013C	tu	tu	-0.1453
YNL238W	YMR043W	YDR146C	tu	td	-0.1888
YNL239W	YLR038C	YPL248C	tu	tu	-0.1906
YNL241C	YDL007W	YDL020C	tu	tu	-0.1627
YNL241C	YDL035C	YDR146C	tu	tu	-0.1537
YNL241C	YFR052W	YDL020C	tu	p	-0.1428
YNL241C	YFR052W	YDL020C	tu	tu	-0.1428
YNL241C	YGL011C	YDL020C	tu	tu	-0.1988
YNL241C	YGL048C	YDL020C	tu	tu	-0.2216
YNL241C	YGL116W	YOR372C	tu	tu	-0.2747
YNL241C	YGR135W	YDL020C	tu	tu	-0.1328
YNL241C	YGR192C	YLR131C	tu	tu	-0.1489
YNL241C	YHR027C	YDL020C	tu	tu	-0.1698
YNL241C	YIL046W	YDR253C	tu	tu	-0.1615
YNL241C	YJR127C	YOR372C	tu	tu	-0.3025
YNL241C	YKL112W	YGL192W	tu	td	-0.2176
YNL241C	YML007W	YDL020C	tu	td	-0.1367
YNL241C	YML007W	YLR131C	tu	tu	-0.1367
YNL241C	YNL006W	YLR403W	tu	p	-0.5169
YNL241C	YNL016W	YDR146C	tu	tu	-0.1396
YNL243W	YAL024C	YNL298W	ku	ku	-0.1207
YNL243W	YBL007C	YDR172W	p	p	-0.5165
YNL243W	YBL007C	YER125W	p	p	-0.5165
YNL243W	YBL007C	YGL206C	p	p	-0.5165
YNL243W	YBL007C	YIL095W	ku	ku	-0.5165
YNL243W	YBL007C	YIL095W	p	ku	-0.5165
YNL243W	YBL007C	YIL095W	ku	p	-0.5165
YNL243W	YBL007C	YIL095W	p	p	-0.5165
YNL243W	YBL007C	YIR006C	p	p	-0.5165
YNL243W	YBL007C	YLR337C	p	p	-0.5165
YNL243W	YBL007C	YNL020C	ku	ku	-0.5165
YNL243W	YBL007C	YNL020C	p	ku	-0.5165
YNL243W	YBL007C	YNL020C	ku	p	-0.5165
YNL243W	YBL007C	YNL020C	p	p	-0.5165
YNL243W	YBL007C	YNL084C	p	p	-0.5165
YNL243W	YBL007C	YOR181W	p	p	-0.5165
YNL243W	YBR083W	YER125W	p	p	-0.2818
YNL243W	YBR108W	YBL007C	p	p	-0.2168
YNL243W	YCR009C	YOR181W	p	p	-0.4049
YNL243W	YCR059C	YFL039C	p	p	-0.1457
YNL243W	YCR088W	YBL007C	p	p	-0.2976
YNL243W	YCR088W	YFL039C	p	p	-0.2976
YNL243W	YCR088W	YIL095W	ku	ku	-0.2976
YNL243W	YCR088W	YIL095W	p	ku	-0.2976
YNL243W	YCR088W	YIL095W	ku	p	-0.2976
YNL243W	YCR088W	YIL095W	p	p	-0.2976
YNL243W	YCR088W	YNL020C	ku	ku	-0.2976
YNL243W	YCR088W	YNL020C	p	ku	-0.2976
YNL243W	YCR088W	YNL020C	ku	p	-0.2976
YNL243W	YCR088W	YNL020C	p	p	-0.2976
YNL243W	YCR088W	YNL298W	ku	p	-0.2976
YNL243W	YCR088W	YOR181W	p	p	-0.2976
YNL243W	YDL226C	YFL039C	p	p	-0.2175
YNL243W	YDR059C	YER125W	p	p	-0.123
YNL243W	YDR159W	YIL095W	ku	ku	-0.2772
YNL243W	YDR159W	YIL095W	p	ku	-0.2772
YNL243W	YDR358W	YGL206C	p	p	-0.209
YNL243W	YDR388W	YBL007C	p	p	-0.1473
YNL243W	YDR388W	YER125W	p	p	-0.1473
YNL243W	YDR388W	YFL039C	p	p	-0.1473
YNL243W	YDR388W	YLR337C	p	p	-0.1473
YNL243W	YDR388W	YOR181W	p	p	-0.1473
YNL243W	YER111C	YNL298W	ku	ku	-0.132
YNL243W	YER111C	YNL298W	ku	td	-0.132
YNL243W	YER125W	YBL007C	p	p	-0.3463
YNL243W	YER125W	YFL039C	p	p	-0.3463
YNL243W	YER125W	YOR181W	p	p	-0.3463
YNL243W	YFL013C	YFL039C	p	p	-0.2666
YNL243W	YGL181W	YBL007C	p	p	-0.4589
YNL243W	YGL181W	YIR006C	p	p	-0.4589
YNL243W	YGR080W	YFL039C	p	p	-0.1709
YNL243W	YGR218W	YKL068W	p	p	-0.1651
YNL243W	YHR030C	YNL298W	ku	ku	-0.2929
YNL243W	YHR107C	YNL298W	ku	ku	-0.1669
YNL243W	YHR107C	YNL298W	ku	p	-0.1669
YNL243W	YHR114W	YLR337C	p	p	-0.2173
YNL243W	YHR114W	YOR181W	p	p	-0.2173
YNL243W	YHR188C	YNL298W	ku	ku	-0.6502
YNL243W	YIL034C	YOR181W	p	p	-0.3238
YNL243W	YIL109C	YKL068W	p	p	-0.2696
YNL243W	YJL081C	YFL039C	p	p	-0.1488
YNL243W	YJL115W	YER125W	p	p	-0.2638
YNL243W	YJR125C	YGL206C	p	p	-0.1412
YNL243W	YJR125C	YGR167W	p	p	-0.1412
YNL243W	YKL101W	YNL298W	ku	kd	-0.1723
YNL243W	YKL101W	YNL298W	ku	ku	-0.1723
YNL243W	YKL166C	YDR172W	p	kd	-0.1801
YNL243W	YKL166C	YNL084C	p	kd	-0.1801
YNL243W	YMR004W	YER125W	p	p	-0.1654
YNL243W	YMR315W	YER125W	p	p	-0.1928
YNL243W	YNL079C	YFL039C	p	p	-0.3298
YNL243W	YNL136W	YFL039C	p	p	-0.5042
YNL245C	YDR163W	YDL209C	p	p	-0.3855
YNL245C	YDR482C	YDL209C	p	p	-0.5167
YNL245C	YDR482C	YLL036C	p	p	-0.5167
YNL245C	YDR482C	YMR213W	p	p	-0.5167
YNL245C	YDR482C	YPR101W	p	p	-0.5167
YNL245C	YGR074W	YDL209C	p	p	-0.3248
YNL245C	YGR074W	YLL036C	p	p	-0.3248
YNL245C	YJL203W	YLL036C	p	p	-0.2002
YNL247W	YGL044C	YBR049C	tu	tu	-0.1359
YNL247W	YLR293C	YGL097W	p	p	-0.128
YNL248C	YBR036C	YBR049C	tu	tu	-0.1814
YNL248C	YDL056W	YJL148W	p	td	-0.1365
YNL248C	YDR073W	YBR049C	tu	tu	-0.2655
YNL248C	YDR075W	YML010W	p	p	-0.2869
YNL248C	YDR156W	YBR049C	tu	tu	-0.4076
YNL248C	YDR156W	YJR063W	p	p	-0.4076
YNL248C	YDR156W	YOR340C	p	p	-0.4076
YNL248C	YDR156W	YOR341W	p	p	-0.4076
YNL248C	YDR157W	YBR049C	tu	tu	-0.1687
YNL248C	YDR411C	YBR049C	tu	tu	-0.1322
YNL248C	YGL151W	YBR049C	tu	tu	-0.3397
YNL248C	YIL159W	YBR049C	tu	tu	-0.1292
YNL248C	YLR224W	YBR049C	tu	tu	-0.1569
YNL248C	YLR262C	YBR049C	tu	tu	-0.1263
YNL248C	YML001W	YBR049C	tu	tu	-0.1774
YNL248C	YMR269W	YJL148W	p	p	-0.4117
YNL250W	YJL148W	YMR021C	tu	tu	-0.1312
YNL253W	YDR159W	YDL084W	p	p	-0.1757
YNL255C	YMR043W	YER112W	p	td	-0.1804
YNL258C	YDR498C	YGL098W	p	p	-0.2273
YNL258C	YDR498C	YGL145W	p	p	-0.2273
YNL258C	YDR498C	YKL196C	p	p	-0.2273
YNL258C	YDR498C	YLR440C	p	p	-0.2273
YNL258C	YDR498C	YOR075W	p	p	-0.2273
YNL260C	YDR091C	YJR067C	p	p	-0.519
YNL261W	YGL113W	YBL023C	p	p	-0.1559
YNL261W	YMR272C	YDR310C	p	tu	-0.2411
YNL262W	YBL023C	YCL061C	p	p	-0.134
YNL262W	YBL023C	YDR489W	p	p	-0.134
YNL262W	YBR036C	YBR049C	tu	tu	-0.3266
YNL262W	YBR278W	YDR121W	p	p	-0.8512
YNL262W	YBR278W	YPR175W	p	p	-0.8512
YNL262W	YDL226C	YBR049C	tu	tu	-0.2246
YNL262W	YDR121W	YBR278W	p	p	-0.9705
YNL262W	YDR121W	YPR175W	p	p	-0.9705
YNL262W	YDR156W	YBR049C	tu	tu	-0.1737
YNL262W	YDR489W	YBL023C	p	p	-0.7905
YNL262W	YDR489W	YCL061C	p	p	-0.7905
YNL262W	YDR489W	YNL102W	p	p	-0.7905
YNL262W	YFR027W	YMR078C	p	p	-0.1874
YNL262W	YGL044C	YBR049C	tu	tu	-0.124
YNL262W	YGL113W	YBL023C	p	p	-0.5988
YNL262W	YGL113W	YJL090C	p	p	-0.5988
YNL262W	YIL106W	YBR049C	tu	tu	-0.2089
YNL262W	YJL039C	YBR049C	tu	tu	-0.517
YNL262W	YJL124C	YBR049C	tu	tu	-0.6701
YNL262W	YKL045W	YIR008C	p	p	-0.1693
YNL262W	YKL045W	YNL102W	p	p	-0.1693
YNL262W	YLR182W	YCL061C	p	td	-0.1803
YNL262W	YLR182W	YKL045W	p	td	-0.1803
YNL262W	YLR430W	YBR049C	tu	tu	-0.3062
YNL263C	YER094C	YBR049C	tu	tu	-0.1589
YNL263C	YER136W	YBR049C	tu	tu	-0.1568
YNL263C	YER136W	YBR264C	p	p	-0.1568
YNL263C	YER136W	YER031C	p	p	-0.1568
YNL263C	YER136W	YFL005W	p	p	-0.1568
YNL263C	YER136W	YFL038C	p	p	-0.1568
YNL263C	YER136W	YGL210W	p	p	-0.1568
YNL263C	YER136W	YKR014C	p	p	-0.1568
YNL263C	YER136W	YML001W	p	p	-0.1568
YNL263C	YER136W	YNL093W	p	p	-0.1568
YNL263C	YER136W	YOR089C	p	p	-0.1568
YNL263C	YGL137W	YBR049C	tu	tu	-0.1451
YNL263C	YIL062C	YBR049C	tu	tu	-0.2976
YNL263C	YJL001W	YBR049C	tu	tu	-0.1311
YNL263C	YKR068C	YBR049C	tu	tu	-0.1995
YNL265C	YLR181C	YKR035W-A	p	p	-0.1264
YNL265C	YLR181C	YPR173C	p	p	-0.1264
YNL267W	YDR373W	YDR099W	p	p	-0.7905
YNL267W	YDR373W	YER177W	p	p	-0.7905
