oln_id_a	oln_id_b	interaction_type	interaction_type_abbrev
YBL039C	YDR388W	protein-protein	p
YBL039C	YDR510W	protein-protein	p
YBL039C	YGL022W	protein-protein	p
YBL039C	YGR124W	protein-protein	p
YBL039C	YGR252W	protein-protein	p
YBL039C	YJL138C	protein-protein	p
YBL039C	YKR059W	protein-protein	p
YBL039C	YMR012W	protein-protein	p
YBL039W-B	YPL186C	protein-protein	p
YBL041W	YDL147W	protein-protein	p
YBL041W	YER012W	protein-protein	p
YBL041W	YER094C	protein-protein	p
YBL041W	YFR004W	protein-protein	p
YBL041W	YFR050C	protein-protein	p
YBL041W	YGR253C	protein-protein	p
YBL041W	YHL030W	protein-protein	p
YBL041W	YIL007C	protein-protein	p
YBL041W	YMR314W	protein-protein	p
YBL041W	YOR157C	protein-protein	p
YBL041W	YPR103W	protein-protein	p
YBL042C	YGR130C	protein-protein	p
YBL044W	YJL159W	protein-protein	p
YBL045C	Q0045	protein-protein	p
YBL045C	Q0105	protein-protein	p
YBL045C	Q0250	protein-protein	p
YBL045C	YBL030C	protein-protein	p
YBL045C	YDR529C	protein-protein	p
YBL045C	YEL024W	protein-protein	p
YBL045C	YFR033C	protein-protein	p
YBL045C	YGL187C	protein-protein	p
YBL045C	YGL191W	protein-protein	p
YBL045C	YGR033C	protein-protein	p
YBL045C	YGR112W	protein-protein	p
YBL045C	YGR183C	protein-protein	p
YBL045C	YJL062W-A	protein-protein	p
YBL045C	YJL143W	protein-protein	p
YBL045C	YJL166W	protein-protein	p
YBL045C	YJR048W	protein-protein	p
YBL045C	YLR008C	protein-protein	p
YBL045C	YLR132C	protein-protein	p
YBL045C	YML030W	protein-protein	p
YBL045C	YML129C	protein-protein	p
YBL045C	YMR047C	protein-protein	p
YBL045C	YNL052W	protein-protein	p
YBL045C	YNR017W	protein-protein	p
YBL045C	YNR018W	protein-protein	p
YBL045C	YOR065W	protein-protein	p
YBL045C	YPL063W	protein-protein	p
YBL045C	YPR191W	protein-protein	p
YBL046W	YBL003C	protein-protein	p
YBL046W	YDR075W	protein-protein	p
YBL046W	YDR224C	protein-protein	p
YBL046W	YDR225W	protein-protein	p
YBL046W	YGR063C	protein-protein	p
YBL046W	YIL153W	protein-protein	p
YBL046W	YML010W	protein-protein	p
YBL046W	YNL201C	protein-protein	p
YBL047C	YBR059C	protein-protein	p
YBL047C	YCR030C	protein-protein	p
YBL047C	YDL161W	protein-protein	p
YBL047C	YDR192C	protein-protein	p
YBL047C	YGR241C	protein-protein	p
YBL047C	YLL039C	protein-protein	p
YBL048W	YMR304W	protein-protein	p
YBL049W	YGR172C	protein-protein	p
YBL049W	YIL034C	protein-protein	p
YBL050W	YAL030W	protein-protein	p
YBL050W	YBR080C	protein-protein	p
YBL050W	YDR468C	protein-protein	p
YBL050W	YGL212W	protein-protein	p
YBL050W	YGR009C	protein-protein	p
YBL050W	YHL031C	protein-protein	p
YBL050W	YKL196C	protein-protein	p
YBL050W	YLR026C	protein-protein	p
YBL050W	YLR078C	protein-protein	p
YBL050W	YLR093C	protein-protein	p
YBL050W	YLR268W	protein-protein	p
YBL050W	YMR197C	protein-protein	p
YBL050W	YOL018C	protein-protein	p
YBL050W	YOR036W	protein-protein	p
YBL050W	YOR106W	protein-protein	p
YBL051C	YNL288W	protein-protein	p
YBL051C	YPL153C	protein-protein	p
YBL052C	YBR010W	protein-protein	p
YBL052C	YDR224C	protein-protein	p
YBL052C	YGL207W	protein-protein	p
YBL052C	YNL031C	protein-protein	p
YBL052C	YOR064C	protein-protein	p
YBL052C	YPL129W	protein-protein	p
YBL056W	YDR071C	protein-protein	p
YBL056W	YGR205W	protein-protein	p
YBL057C	YEL037C	protein-protein	p
YBL057C	YER021W	protein-protein	p
YBL057C	YMR276W	protein-protein	p
YBL058W	YBL078C	protein-protein	p
YBL058W	YDL126C	protein-protein	p
YBL058W	YDL190C	protein-protein	p
YBL058W	YER133W	protein-protein	p
YBL058W	YFL044C	protein-protein	p
YBL058W	YKL213C	protein-protein	p
YBL059C-A	YKL137W	protein-protein	p
YBL059W	YCR099C	protein-protein	p
YBL060W	YOR094W	protein-protein	p
YBL061C	YBR023C	protein-protein	p
YBL061C	YJL020C	protein-protein	p
YBL061C	YNL233W	protein-protein	p
YBL066C	YDR247W	protein-protein	p
YBL066C	YPL026C	protein-protein	p
YBL067C	YOL087C	protein-protein	p
YBL068W	YKL181W	protein-protein	p
YBL068W	YOL061W	protein-protein	p
YBL071W-A	YAL020C	protein-protein	p
YBL071W-A	YDR385W	protein-protein	p
YBL071W-A	YGR200C	protein-protein	p
YBL071W-A	YIL103W	protein-protein	p
YBL071W-A	YKL191W	protein-protein	p
YBL071W-A	YLR384C	protein-protein	p
YBL071W-A	YPL086C	protein-protein	p
YBL072C	YCL059C	protein-protein	p
YBL072C	YMR047C	protein-protein	p
YBL072C	YNL207W	protein-protein	p
YBL074C	YBR119W	protein-protein	p
YBL074C	YDR283C	protein-protein	p
YBL074C	YER029C	protein-protein	p
YBL074C	YER172C	protein-protein	p
YBL074C	YGR074W	protein-protein	p
YBL074C	YHR165C	protein-protein	p
YBL074C	YKL173W	protein-protein	p
YBL074C	YPL178W	protein-protein	p
YBL074C	YPR064W	protein-protein	p
YBL075C	YAL005C	protein-protein	p
YBL075C	YLR310C	protein-protein	p
YBL075C	YNL064C	protein-protein	p
YBL075C	YOR181W	protein-protein	p
YBL076C	YDL100C	protein-protein	p
YBL076C	YDR510W	protein-protein	p
YBL076C	YLR060W	protein-protein	p
YBL078C	YBL058W	protein-protein	p
YBL078C	YGL180W	protein-protein	p
YBL078C	YHR171W	protein-protein	p
YBL078C	YIL004C	protein-protein	p
YBL078C	YIL146C	protein-protein	p
YBL078C	YJL185C	protein-protein	p
YBL078C	YKL103C	protein-protein	p
YBL078C	YLR093C	protein-protein	p
YBL078C	YLR295C	protein-protein	p
YBL078C	YNL223W	protein-protein	p
YBL078C	YNR007C	protein-protein	p
YBL078C	YOL082W	protein-protein	p
YBL078C	YOL083W	protein-protein	p
YBL078C	YOR106W	protein-protein	p
YBL079W	YDL088C	protein-protein	p
YBL079W	YDL116W	protein-protein	p
YBL079W	YDL207W	protein-protein	p
YBL079W	YGL092W	protein-protein	p
YBL079W	YGR128C	protein-protein	p
YBL079W	YJL061W	protein-protein	p
YBL079W	YKL068W	protein-protein	p
YBL079W	YLL039C	protein-protein	p
YBL079W	YML031W	protein-protein	p
YBL079W	YMR047C	protein-protein	p
YBL079W	YMR129W	protein-protein	p
YBL079W	YMR153W	protein-protein	p
YBL079W	YOR098C	protein-protein	p
YBL080C	YMR293C	protein-protein	p
YBL081W	YPR173C	protein-protein	p
YBL084C	YDL008W	protein-protein	p
YBL084C	YDR118W	protein-protein	p
YBL084C	YDR260C	protein-protein	p
YBL084C	YDR311W	protein-protein	p
YBL084C	YFR036W	protein-protein	p
YBL084C	YGL003C	protein-protein	p
YBL084C	YGL116W	protein-protein	p
YBL084C	YGL240W	protein-protein	p
YBL084C	YHR166C	protein-protein	p
YBL084C	YIR025W	protein-protein	p
YBL084C	YKL022C	protein-protein	p
YBL084C	YKL028W	protein-protein	p
YBL084C	YLR005W	protein-protein	p
YBL084C	YLR102C	protein-protein	p
YBL084C	YLR127C	protein-protein	p
YBL084C	YNL172W	protein-protein	p
YBL084C	YOR249C	protein-protein	p
YBL084C	YPR056W	protein-protein	p
YBL085W	YAL041W	protein-protein	p
YBL085W	YBR195C	protein-protein	p
YBL085W	YBR200W	protein-protein	p
YBL085W	YCL024W	protein-protein	p
YBL085W	YDL150W	protein-protein	p
YBL085W	YDL156W	protein-protein	p
YBL085W	YDR085C	protein-protein	p
YBL085W	YDR239C	protein-protein	p
YBL085W	YER008C	protein-protein	p
YBL085W	YER032W	protein-protein	p
YBL085W	YER124C	protein-protein	p
YBL085W	YER155C	protein-protein	p
YBL085W	YER158C	protein-protein	p
YBL085W	YFR028C	protein-protein	p
YBL085W	YGL097W	protein-protein	p
YBL085W	YHL007C	protein-protein	p
YBL085W	YIR029W	protein-protein	p
YBL085W	YJR056C	protein-protein	p
YBL085W	YLR086W	protein-protein	p
YBL085W	YLR144C	protein-protein	p
YBL085W	YLR169W	protein-protein	p
YBL085W	YLR229C	protein-protein	p
YBL085W	YML109W	protein-protein	p
YBL085W	YNL078W	protein-protein	p
YBL085W	YOL019W	protein-protein	p
YBL085W	YOL070C	protein-protein	p
YBL085W	YPR171W	protein-protein	p
YBL087C	YJR123W	protein-protein	p
YBL087C	YJR145C	protein-protein	p
YBL087C	YLR075W	protein-protein	p
YBL087C	YNL178W	protein-protein	p
YBL088C	YDR369C	protein-protein	p
YBL088C	YGR099W	protein-protein	p
YBL090W	YHL004W	protein-protein	p
YBL093C	YBR193C	protein-protein	p
YBL093C	YER022W	protein-protein	p
YBL093C	YGL025C	protein-protein	p
YBL093C	YGR104C	protein-protein	p
YBL093C	YHR058C	protein-protein	p
YBL093C	YLR071C	protein-protein	p
YBL093C	YML007W	protein-protein	p
YBL093C	YNL236W	protein-protein	p
YBL093C	YNR010W	protein-protein	p
YBL093C	YOL051W	protein-protein	p
YBL093C	YOL135C	protein-protein	p
YBL093C	YOR140W	protein-protein	p
YBL097W	YAL024C	protein-protein	p
YBL097W	YDR325W	protein-protein	p
YBL097W	YDR510W	protein-protein	p
YBL097W	YFR031C	protein-protein	p
YBL097W	YLR086W	protein-protein	p
YBL097W	YLR272C	protein-protein	p
YBL099W	Q0080	protein-protein	p
YBL099W	Q0085	protein-protein	p
YBL099W	Q0130	protein-protein	p
YBL099W	YBR039W	protein-protein	p
YBL099W	YDL004W	protein-protein	p
YBL099W	YDL181W	protein-protein	p
YBL099W	YDR298C	protein-protein	p
YBL099W	YDR322C-A	protein-protein	p
YBL099W	YJL180C	protein-protein	p
YBL099W	YJR121W	protein-protein	p
YBL099W	YKL016C	protein-protein	p
YBL099W	YLR295C	protein-protein	p
YBL099W	YML081C-A	protein-protein	p
YBL099W	YNL315C	protein-protein	p
YBL099W	YPL078C	protein-protein	p
YBL099W	YPL271W	protein-protein	p
YBL101C	YER125W	protein-protein	p
YBL101C	YOL122C	protein-protein	p
YBL102W	YPL246C	protein-protein	p
YBL103C	YBR112C	protein-protein	p
YBL103C	YER177W	protein-protein	p
YBL103C	YLR113W	protein-protein	p
YBL103C	YOL067C	protein-protein	p
YBL103C	YOL108C	protein-protein	p
YBL104C	YDR128W	protein-protein	p
YBL104C	YOL138C	protein-protein	p
YBL105C	YBL007C	protein-protein	p
YBL105C	YBL039C	protein-protein	p
YBL105C	YBR160W	protein-protein	p
YBL105C	YEL002C	protein-protein	p
YBL105C	YER165W	protein-protein	p
YBL105C	YGL022W	protein-protein	p
YBL105C	YIL143C	protein-protein	p
YBL105C	YJL002C	protein-protein	p
YBL105C	YJL095W	protein-protein	p
YBL105C	YLR342W	protein-protein	p
YBL105C	YML109W	protein-protein	p
YBL105C	YMR149W	protein-protein	p
YBL105C	YPR165W	protein-protein	p
YBL106C	YGR009C	protein-protein	p
YBR003W	YJR022W	protein-protein	p
YBR004C	YIL027C	protein-protein	p
YBR005W	YER125W	protein-protein	p
YBR005W	YLL039C	protein-protein	p
YBR008C	YMR047C	protein-protein	p
YBR009C	YBL002W	protein-protein	p
YBR009C	YBL003C	protein-protein	p
YBR009C	YBL008W	protein-protein	p
YBR009C	YBR010W	protein-protein	p
YBR009C	YBR034C	protein-protein	p
YBR009C	YBR089C-A	protein-protein	p
YBR009C	YBR195C	protein-protein	p
YBR009C	YBR245C	protein-protein	p
YBR009C	YCR052W	protein-protein	p
YBR009C	YCR084C	protein-protein	p
YBR009C	YDL042C	protein-protein	p
YBR009C	YDR224C	protein-protein	p
YBR009C	YDR225W	protein-protein	p
YBR009C	YDR227W	protein-protein	p
YBR009C	YDR303C	protein-protein	p
YBR009C	YEL056W	protein-protein	p
YBR009C	YER110C	protein-protein	p
YBR009C	YFL024C	protein-protein	p
YBR009C	YFR037C	protein-protein	p
YBR009C	YGL133W	protein-protein	p
YBR009C	YGL150C	protein-protein	p
YBR009C	YGL190C	protein-protein	p
YBR009C	YGR056W	protein-protein	p
YBR009C	YGR104C	protein-protein	p
YBR009C	YGR252W	protein-protein	p
YBR009C	YGR275W	protein-protein	p
YBR009C	YHL025W	protein-protein	p
YBR009C	YHR056C	protein-protein	p
YBR009C	YHR207C	protein-protein	p
YBR009C	YIL126W	protein-protein	p
YBR009C	YJL081C	protein-protein	p
YBR009C	YJL115W	protein-protein	p
YBR009C	YJL168C	protein-protein	p
YBR009C	YJL176C	protein-protein	p
YBR009C	YKL049C	protein-protein	p
YBR009C	YKR008W	protein-protein	p
YBR009C	YKR029C	protein-protein	p
YBR009C	YLL022C	protein-protein	p
YBR009C	YLR033W	protein-protein	p
YBR009C	YLR071C	protein-protein	p
YBR009C	YLR141W	protein-protein	p
YBR009C	YLR321C	protein-protein	p
YBR009C	YLR357W	protein-protein	p
YBR009C	YLR399C	protein-protein	p
YBR009C	YLR442C	protein-protein	p
YBR009C	YLR449W	protein-protein	p
YBR009C	YML069W	protein-protein	p
YBR009C	YML102W	protein-protein	p
YBR009C	YML127W	protein-protein	p
YBR009C	YMR033W	protein-protein	p
YBR009C	YMR072W	protein-protein	p
YBR009C	YMR091C	protein-protein	p
YBR009C	YMR127C	protein-protein	p
YBR009C	YMR176W	protein-protein	p
YBR009C	YMR308C	protein-protein	p
YBR009C	YNL030W	protein-protein	p
YBR009C	YNL031C	protein-protein	p
YBR009C	YNL206C	protein-protein	p
YBR009C	YNL246W	protein-protein	p
YBR009C	YOR064C	protein-protein	p
YBR009C	YOR141C	protein-protein	p
YBR009C	YOR244W	protein-protein	p
YBR009C	YOR290C	protein-protein	p
YBR009C	YOR303W	protein-protein	p
YBR009C	YOR304W	protein-protein	p
YBR009C	YPL001W	protein-protein	p
YBR009C	YPL016W	protein-protein	p
YBR009C	YPL129W	protein-protein	p
YBR009C	YPR018W	protein-protein	p
YBR009C	YPR034W	protein-protein	p
YBR009C	YPR070W	protein-protein	p
YBR010W	YAR002W	protein-protein	p
YBR010W	YAR003W	protein-protein	p
YBR010W	YBL003C	protein-protein	p
YBR010W	YBL008W	protein-protein	p
YBR010W	YBL052C	protein-protein	p
YBR010W	YBR009C	protein-protein	p
YBR010W	YBR020W	protein-protein	p
YBR010W	YBR081C	protein-protein	p
YBR010W	YBR089C-A	protein-protein	p
YBR010W	YBR111W-A	protein-protein	p
YBR010W	YBR175W	protein-protein	p
YBR010W	YBR195C	protein-protein	p
YBR010W	YBR198C	protein-protein	p
YBR010W	YBR245C	protein-protein	p
YBR010W	YCL010C	protein-protein	p
YBR010W	YCR084C	protein-protein	p
YBR010W	YDL042C	protein-protein	p
YBR010W	YDL140C	protein-protein	p
YBR010W	YDR099W	protein-protein	p
YBR010W	YDR176W	protein-protein	p
YBR010W	YDR224C	protein-protein	p
YBR010W	YDR225W	protein-protein	p
YBR010W	YDR227W	protein-protein	p
YBR010W	YDR440W	protein-protein	p
YBR010W	YDR448W	protein-protein	p
YBR010W	YDR469W	protein-protein	p
YBR010W	YDR477W	protein-protein	p
YBR010W	YER051W	protein-protein	p
YBR010W	YER110C	protein-protein	p
YBR010W	YER164W	protein-protein	p
YBR010W	YER169W	protein-protein	p
YBR010W	YFL024C	protein-protein	p
YBR010W	YFR037C	protein-protein	p
YBR010W	YGL058W	protein-protein	p
YBR010W	YGL066W	protein-protein	p
YBR010W	YGL097W	protein-protein	p
YBR010W	YGL112C	protein-protein	p
YBR010W	YGL150C	protein-protein	p
YBR010W	YGL207W	protein-protein	p
YBR010W	YGR056W	protein-protein	p
YBR010W	YGR116W	protein-protein	p
YBR010W	YGR252W	protein-protein	p
YBR010W	YGR270W	protein-protein	p
YBR010W	YGR275W	protein-protein	p
YBR010W	YHR090C	protein-protein	p
YBR010W	YHR099W	protein-protein	p
YBR010W	YHR119W	protein-protein	p
YBR010W	YHR143W-A	protein-protein	p
YBR010W	YIL126W	protein-protein	p
YBR010W	YJL081C	protein-protein	p
YBR010W	YJL115W	protein-protein	p
YBR010W	YJL168C	protein-protein	p
YBR010W	YJL176C	protein-protein	p
YBR010W	YJR082C	protein-protein	p
YBR010W	YJR119C	protein-protein	p
YBR010W	YKL005C	protein-protein	p
YBR010W	YKL018W	protein-protein	p
YBR010W	YKL049C	protein-protein	p
YBR010W	YKR008W	protein-protein	p
YBR010W	YKR029C	protein-protein	p
YBR010W	YKR048C	protein-protein	p
YBR010W	YLL002W	protein-protein	p
YBR010W	YLL022C	protein-protein	p
YBR010W	YLR015W	protein-protein	p
YBR010W	YLR033W	protein-protein	p
YBR010W	YLR071C	protein-protein	p
YBR010W	YLR141W	protein-protein	p
YBR010W	YLR357W	protein-protein	p
YBR010W	YLR399C	protein-protein	p
YBR010W	YLR442C	protein-protein	p
YBR010W	YLR449W	protein-protein	p
YBR010W	YML065W	protein-protein	p
YBR010W	YML069W	protein-protein	p
YBR010W	YML102W	protein-protein	p
YBR010W	YML127W	protein-protein	p
YBR010W	YMR033W	protein-protein	p
YBR010W	YMR044W	protein-protein	p
YBR010W	YMR075W	protein-protein	p
YBR010W	YMR236W	protein-protein	p
YBR010W	YMR308C	protein-protein	p
YBR010W	YNL030W	protein-protein	p
YBR010W	YNL031C	protein-protein	p
YBR010W	YNL054W	protein-protein	p
YBR010W	YNL097C	protein-protein	p
YBR010W	YNL167C	protein-protein	p
YBR010W	YNL206C	protein-protein	p
YBR010W	YNL246W	protein-protein	p
YBR010W	YNL330C	protein-protein	p
YBR010W	YOL004W	protein-protein	p
YBR010W	YOL012C	protein-protein	p
YBR010W	YOR038C	protein-protein	p
YBR010W	YOR064C	protein-protein	p
YBR010W	YOR123C	protein-protein	p
YBR010W	YOR141C	protein-protein	p
YBR010W	YOR151C	protein-protein	p
YBR010W	YOR210W	protein-protein	p
YBR010W	YOR244W	protein-protein	p
YBR010W	YOR290C	protein-protein	p
YBR010W	YOR304W	protein-protein	p
YBR010W	YPL016W	protein-protein	p
YBR010W	YPL127C	protein-protein	p
YBR010W	YPL129W	protein-protein	p
YBR010W	YPL138C	protein-protein	p
YBR010W	YPL139C	protein-protein	p
YBR010W	YPL153C	protein-protein	p
YBR010W	YPL181W	protein-protein	p
YBR010W	YPL209C	protein-protein	p
YBR010W	YPR018W	protein-protein	p
YBR010W	YPR019W	protein-protein	p
YBR010W	YPR023C	protein-protein	p
YBR010W	YPR031W	protein-protein	p
YBR010W	YPR052C	protein-protein	p
YBR011C	YBR109C	protein-protein	p
YBR011C	YDL203C	protein-protein	p
YBR011C	YLR371W	protein-protein	p
YBR017C	YDL014W	protein-protein	p
YBR017C	YDR192C	protein-protein	p
YBR017C	YDR225W	protein-protein	p
YBR017C	YGL092W	protein-protein	p
YBR017C	YGL122C	protein-protein	p
YBR017C	YGL172W	protein-protein	p
YBR017C	YGL195W	protein-protein	p
YBR017C	YGR005C	protein-protein	p
YBR017C	YGR119C	protein-protein	p
YBR017C	YHL030W	protein-protein	p
YBR017C	YKL068W	protein-protein	p
YBR017C	YLR293C	protein-protein	p
YBR017C	YMR012W	protein-protein	p
YBR017C	YMR047C	protein-protein	p
YBR017C	YOL123W	protein-protein	p
YBR017C	YOR098C	protein-protein	p
YBR017C	YPR093C	protein-protein	p
YBR020W	YBR010W	protein-protein	p
YBR020W	YER148W	protein-protein	p
YBR020W	YML051W	protein-protein	p
YBR020W	YPL248C	protein-protein	p
YBR023C	YBL061C	protein-protein	p
YBR023C	YGL203C	protein-protein	p
YBR023C	YHR142W	protein-protein	p
YBR023C	YJL099W	protein-protein	p
YBR023C	YJR117W	protein-protein	p
YBR023C	YKR027W	protein-protein	p
YBR023C	YLL039C	protein-protein	p
YBR023C	YLR170C	protein-protein	p
YBR023C	YLR330W	protein-protein	p
YBR023C	YMR237W	protein-protein	p
YBR023C	YOR104W	protein-protein	p
YBR023C	YOR299W	protein-protein	p
YBR024W	Q0250	protein-protein	p
YBR025C	YDR510W	protein-protein	p
YBR025C	YLR153C	protein-protein	p
YBR029C	YDR386W	protein-protein	p
YBR029C	YER171W	protein-protein	p
YBR030W	YLR244C	protein-protein	p
YBR031W	YCL059C	protein-protein	p
YBR031W	YGL238W	protein-protein	p
YBR031W	YKL117W	protein-protein	p
YBR034C	YAL021C	protein-protein	p
YBR034C	YBR009C	protein-protein	p
YBR034C	YDL165W	protein-protein	p
YBR034C	YDR310C	protein-protein	p
YBR034C	YDR422C	protein-protein	p
YBR034C	YDR432W	protein-protein	p
YBR034C	YEL016C	protein-protein	p
YBR034C	YGL122C	protein-protein	p
YBR034C	YHL034C	protein-protein	p
YBR034C	YIL061C	protein-protein	p
YBR034C	YJL050W	protein-protein	p
YBR034C	YLR397C	protein-protein	p
YBR034C	YML032C	protein-protein	p
YBR034C	YNL030W	protein-protein	p
YBR034C	YNL271C	protein-protein	p
YBR034C	YNR051C	protein-protein	p
YBR034C	YNR052C	protein-protein	p
YBR034C	YOL123W	protein-protein	p
YBR034C	YOR196C	protein-protein	p
YBR034C	YOR290C	protein-protein	p
YBR035C	YLL039C	protein-protein	p
YBR036C	YBR161W	protein-protein	p
YBR036C	YDL212W	protein-protein	p
YBR036C	YPL057C	protein-protein	p
YBR037C	Q0250	protein-protein	p
YBR038W	YBR160W	protein-protein	p
YBR038W	YNL152W	protein-protein	p
YBR038W	YPR106W	protein-protein	p
YBR039W	YBL099W	protein-protein	p
YBR039W	YDR298C	protein-protein	p
YBR039W	YJR121W	protein-protein	p
YBR039W	YPL271W	protein-protein	p
YBR041W	YBR177C	protein-protein	p
YBR041W	YDL052C	protein-protein	p
YBR041W	YHR072W	protein-protein	p
YBR041W	YIL124W	protein-protein	p
YBR041W	YKL094W	protein-protein	p
YBR041W	YKL140W	protein-protein	p
YBR041W	YMR246W	protein-protein	p
YBR041W	YOR317W	protein-protein	p
YBR044C	YKL141W	protein-protein	p
YBR044C	YKL148C	protein-protein	p
YBR044C	YLL041C	protein-protein	p
YBR045C	YDR103W	protein-protein	p
YBR045C	YER054C	protein-protein	p
YBR045C	YER133W	protein-protein	p
YBR045C	YGL057C	protein-protein	p
YBR045C	YOR178C	protein-protein	p
YBR048W	YNL216W	protein-protein	p
YBR049C	YDR510W	protein-protein	p
YBR049C	YGL234W	protein-protein	p
YBR050C	YBR109C	protein-protein	p
YBR050C	YER133W	protein-protein	p
YBR052C	YDR032C	protein-protein	p
YBR054W	YPL263C	protein-protein	p
YBR055C	YER172C	protein-protein	p
YBR055C	YHR165C	protein-protein	p
YBR055C	YJR022W	protein-protein	p
YBR055C	YLR147C	protein-protein	p
YBR055C	YLR438C-A	protein-protein	p
YBR055C	YOR308C	protein-protein	p
YBR055C	YPR178W	protein-protein	p
YBR056W	YER125W	protein-protein	p
YBR056W	YFL010C	protein-protein	p
YBR056W	YGL227W	protein-protein	p
YBR056W	YIL030C	protein-protein	p
YBR056W	YJL168C	protein-protein	p
YBR056W	YJR017C	protein-protein	p
YBR056W	YKL012W	protein-protein	p
YBR056W	YOR011W	protein-protein	p
YBR056W	YPR152C	protein-protein	p
YBR057C	YGL036W	protein-protein	p
YBR057C	YGL192W	protein-protein	p
YBR057C	YLL040C	protein-protein	p
YBR058C	YLL039C	protein-protein	p
YBR058C	YPL085W	protein-protein	p
YBR058C-A	YDR062W	protein-protein	p
YBR058C-A	YMR296C	protein-protein	p
YBR059C	YBL047C	protein-protein	p
YBR059C	YGL213C	protein-protein	p
YBR059C	YLL039C	protein-protein	p
YBR059C	YNL272C	protein-protein	p
YBR059C	YOL068C	protein-protein	p
YBR059C	YOR329C	protein-protein	p
YBR060C	YBR160W	protein-protein	p
YBR060C	YDR052C	protein-protein	p
YBR060C	YDR099W	protein-protein	p
YBR060C	YFR028C	protein-protein	p
YBR060C	YGR024C	protein-protein	p
YBR060C	YGR103W	protein-protein	p
YBR060C	YHR118C	protein-protein	p
YBR060C	YIL131C	protein-protein	p
YBR060C	YJL194W	protein-protein	p
YBR060C	YJR046W	protein-protein	p
YBR060C	YLL004W	protein-protein	p
YBR060C	YLR117C	protein-protein	p
YBR060C	YML065W	protein-protein	p
YBR060C	YNL068C	protein-protein	p
YBR060C	YNL182C	protein-protein	p
YBR060C	YNL261W	protein-protein	p
YBR060C	YPL001W	protein-protein	p
YBR060C	YPL008W	protein-protein	p
YBR060C	YPL138C	protein-protein	p
YBR060C	YPR162C	protein-protein	p
YBR061C	YMR259C	protein-protein	p
YBR061C	YPL183C	protein-protein	p
YBR064W	YJL159W	protein-protein	p
YBR065C	YDL209C	protein-protein	p
YBR065C	YLL036C	protein-protein	p
YBR065C	YLR117C	protein-protein	p
YBR065C	YMR213W	protein-protein	p
YBR065C	YPL151C	protein-protein	p
YBR065C	YPL213W	protein-protein	p
YBR066C	YDR477W	protein-protein	p
YBR066C	YKR015C	protein-protein	p
YBR067C	YER151C	protein-protein	p
YBR068C	YDL212W	protein-protein	p
