query_oln_id	query_gene_name	array_oln_id	array_gene_name	genetic_interaction_score	p_value	std_dev	query_oln_id_edited	array_oln_id_edited
YHR107C_tsq33	cdc12-1	YLR182W	SWI6	-0.1749	0.0355	0.00012389	YHR107C	YLR182W
YHR107C_tsq33	cdc12-1	YLR337C	VRP1	-0.1721	0.024	3.2809e-08	YHR107C	YLR337C
YHR107C_tsq33	cdc12-1	YMR100W	MUB1	-0.3598	0.0087	0	YHR107C	YMR100W
YHR107C_tsq33	cdc12-1	YOR087W	YVC1	-0.1505	0.0121	3.3242e-19	YHR107C	YOR087W
YHR107C_tsq33	cdc12-1	YPL172C	COX10	-0.1492	0.0478	0.0032867	YHR107C	YPL172C
YHR107C_tsq33	cdc12-1	YPL115C	BEM3	-0.1663	0.037	0.00013507	YHR107C	YPL115C
YHR107C_tsq33	cdc12-1	YPL086C	ELP3	-0.1395	0.0343	0.00069534	YHR107C	YPL086C
YHR107C_tsq33	cdc12-1	YPL008W	CHL1	-0.1754	0.0433	0.00025694	YHR107C	YPL008W
YHR107C_tsq33	cdc12-1	YPR032W	SRO7	-0.1235	0.049	0.014465	YHR107C	YPR032W
YHR108W	GGA2	YDR108W	GSG1	-0.1427	0.0445	0.0015499	YHR108W	YDR108W
YHR108W	GGA2	YDR358W	GGA1	-0.2391	0.0234	4.1816e-15	YHR108W	YDR358W
YHR108W	GGA2	YDR486C	VPS60	-0.1244	0.0173	3.4143e-08	YHR108W	YDR486C
YHR108W	GGA2	YGL180W	ATG1	-0.1328	0.0181	6.221e-08	YHR108W	YGL180W
YHR108W	GGA2	YIL044C	AGE2	-0.2618	0.0279	2.8804e-14	YHR108W	YIL044C
YHR108W	GGA2	YKL136W	YKL136W	-0.1393	0.0156	8.8816e-11	YHR108W	YKL136W
YHR108W	GGA2	YKL110C	KTI12	-0.156	0.0273	8.1988e-06	YHR108W	YKL110C
YHR108W	GGA2	YLR119W	SRN2	-0.1259	0.0465	0.019296	YHR108W	YLR119W
YHR108W	GGA2	YLR374C	YLR374C	-0.1342	0.0456	0.010759	YHR108W	YLR374C
YHR108W	GGA2	YMR230W	RPS10B	-0.1523	0.0299	3.0608e-05	YHR108W	YMR230W
YHR108W	GGA2	YNL119W	NCS2	-0.1975	0.0223	7.9354e-12	YHR108W	YNL119W
YHR108W	GGA2	YOR109W	INP53	-0.2787	0.0263	2.9069e-17	YHR108W	YOR109W
YHR108W	GGA2	YPL086C	ELP3	-0.1451	0.0271	2.6609e-05	YHR108W	YPL086C
YHR108W	GGA2	YPR070W	MED1	-0.1594	0.0375	0.00024314	YHR108W	YPR070W
YHR108W	GGA2	YPR191W	QCR2	-0.142	0.0146	1.0433e-12	YHR108W	YPR191W
YHR110W	ERP5	YGL043W	DST1	-0.1273	0.0409	0.0052281	YHR110W	YGL043W
YHR110W	ERP5	YLR185W	RPL37A	-0.1545	0.0433	0.0032571	YHR110W	YLR185W
YHR110W	ERP5	YLR261C	VPS63	-0.2272	0.0148	2.2379e-28	YHR110W	YLR261C
YHR110W	ERP5	YLR393W	ATP10	-0.1803	0.0246	4.9858e-08	YHR110W	YLR393W
YHR110W	ERP5	YLR395C	COX8	-0.1432	0.0422	0.0062949	YHR110W	YLR395C
YHR110W	ERP5	YMR285C	NGL2	-0.1274	0.0086	3.8014e-26	YHR110W	YMR285C
YHR110W	ERP5	YOL035C	YOL035C	-0.121	0.028	0.00064517	YHR110W	YOL035C
YHR111W	UBA4	YAL020C	ATS1	-0.1567	0.0311	2.5461e-05	YHR111W	YAL020C
YHR111W	UBA4	YAL013W	DEP1	-0.2849	0.0171	1.925e-34	YHR111W	YAL013W
YHR111W	UBA4	YBR010W	HHT1	-0.1205	0.0108	8.4538e-16	YHR111W	YBR010W
YHR111W	UBA4	YBR118W	TEF2	-0.4035	0.021	8.515e-49	YHR111W	YBR118W
YHR111W	UBA4	YDR146C	SWI5	-0.1615	0.0105	1.9171e-28	YHR111W	YDR146C
YHR111W	UBA4	YER083C	GET2	-0.3875	0.0061	0	YHR111W	YER083C
YHR111W	UBA4	YFL001W	DEG1	-0.6146	0.0177	0	YHR111W	YFL001W
YHR111W	UBA4	YGL024W	YGL024W	-0.1397	0.0422	0.00069917	YHR111W	YGL024W
YHR111W	UBA4	YGL020C	GET1	-0.6466	0.0161	0	YHR111W	YGL020C
YHR111W	UBA4	YGR027C	RPS25A	-0.1926	0.0181	5.3083e-16	YHR111W	YGR027C
YHR111W	UBA4	YHR003C	YHR003C	-0.2018	0.0085	5.8071e-65	YHR111W	YHR003C
YHR111W	UBA4	YIL102C	YIL102C	-0.1236	0.0451	0.0066726	YHR111W	YIL102C
YHR111W	UBA4	YJL136C	RPS21B	-0.1246	0.0497	0.015344	YHR111W	YJL136C
YHR111W	UBA4	YKL212W	SAC1	-0.2305	0.009	7.0155e-75	YHR111W	YKL212W
YHR111W	UBA4	YKR082W	NUP133	-0.1812	0.0256	1.186e-07	YHR111W	YKR082W
YHR111W	UBA4	YLR182W	SWI6	-0.1294	0.036	0.0043708	YHR111W	YLR182W
YHR111W	UBA4	YLR384C	IKI3	-0.3055	0.0136	3.3984e-61	YHR111W	YLR384C
YHR111W	UBA4	YMR116C	ASC1	-0.1205	0.032	0.0015705	YHR111W	YMR116C
YHR111W	UBA4	YNL104C	LEU4	-0.1467	0.0142	4.887e-14	YHR111W	YNL104C
YHR111W	UBA4	YOL004W	SIN3	-0.1483	0.0126	2.8693e-17	YHR111W	YOL004W
YHR111W	UBA4	YOR070C	GYP1	-0.14	0.0208	2.4048e-07	YHR111W	YOR070C
YHR111W	UBA4	YOR089C	VPS21	-0.4047	0.0235	8.4327e-43	YHR111W	YOR089C
YHR111W	UBA4	YPL158C	AIM44	-0.476	0.0056	0	YHR111W	YPL158C
YHR111W	UBA4	YPL101W	ELP4	-0.1854	0.0399	1.1565e-05	YHR111W	YPL101W
YHR111W	UBA4	YPL086C	ELP3	-0.1399	0.0387	0.0004898	YHR111W	YPL086C
YHR111W	UBA4	YPL069C	BTS1	-0.2266	0.0431	2.4464e-07	YHR111W	YPL069C
YHR111W	UBA4	YPR122W	AXL1	-0.1215	0.005	9.0098e-67	YHR111W	YPR122W
YHR114W	BZZ1	YBR194W	AIM4	-0.1448	0.0282	3.9336e-05	YHR114W	YBR194W
YHR114W	BZZ1	YDL081C	RPP1A	-0.1553	0.0339	0.00030445	YHR114W	YDL081C
YHR114W	BZZ1	YGL212W	VAM7	-0.2094	0.0054	0	YHR114W	YGL212W
YHR114W	BZZ1	YIL065C	FIS1	-0.1208	0.0109	1.8611e-15	YHR114W	YIL065C
YHR114W	BZZ1	YIR033W	MGA2	-0.1543	0.0344	0.00020807	YHR114W	YIR033W
YHR114W	BZZ1	YKL081W	TEF4	-0.1244	0.033	0.0025889	YHR114W	YKL081W
YHR114W	BZZ1	YKL032C	IXR1	-0.137	0.039	0.0034647	YHR114W	YKL032C
YHR114W	BZZ1	YMR109W	MYO5	-0.2069	0.0344	8.1423e-07	YHR114W	YMR109W
YHR114W	BZZ1	YOR035C	SHE4	-0.4001	0.0445	3.8898e-25	YHR114W	YOR035C
YHR116W	COX23	YCL010C	SGF29	-0.1313	0.0322	0.00019537	YHR116W	YCL010C
YHR116W	COX23	YDL094C	YDL094C	-0.1313	0.0425	0.0013435	YHR116W	YDL094C
YHR116W	COX23	YDL080C	THI3	-0.1644	0.0364	1.8448e-05	YHR116W	YDL080C
YHR116W	COX23	YDR033W	MRH1	-0.2156	0.0401	5.3047e-06	YHR116W	YDR033W
YHR116W	COX23	YDR071C	PAA1	-0.1569	0.0251	1.689e-06	YHR116W	YDR071C
YHR116W	COX23	YDR076W	RAD55	-0.1356	0.0382	0.00037891	YHR116W	YDR076W
YHR116W	COX23	YDR105C	TMS1	-0.1272	0.0163	2.6612e-09	YHR116W	YDR105C
YHR116W	COX23	YDR120C	TRM1	-0.2044	0.0134	4.79e-28	YHR116W	YDR120C
YHR116W	COX23	YDR123C	INO2	-0.2143	0.0347	8.8266e-09	YHR116W	YDR123C
YHR116W	COX23	YDR392W	SPT3	-0.1687	0.0486	0.00017526	YHR116W	YDR392W
YHR116W	COX23	YDR536W	STL1	-0.162	0.0352	0.00015605	YHR116W	YDR536W
YHR116W	COX23	YER178W	PDA1	-0.1351	0.0207	7.6843e-08	YHR116W	YER178W
YHR116W	COX23	YGL087C	MMS2	-0.202	0.0318	1.1065e-07	YHR116W	YGL087C
YHR116W	COX23	YGL046W	YGL046W	-0.1448	0.0417	0.00058853	YHR116W	YGL046W
YHR116W	COX23	YGR081C	SLX9	-0.1224	0.0327	0.0013766	YHR116W	YGR081C
YHR116W	COX23	YJL083W	TAX4	-0.2784	0.0299	1.027e-15	YHR116W	YJL083W
YHR116W	COX23	YJR047C	ANB1	-0.1324	0.0307	0.00013553	YHR116W	YJR047C
YHR116W	COX23	YKR041W	YKR041W	-0.132	0.0267	8.8319e-05	YHR116W	YKR041W
YHR116W	COX23	YKR058W	GLG1	-0.1564	0.0328	9.3317e-05	YHR116W	YKR058W
YHR116W	COX23	YKR091W	SRL3	-0.1202	0.0396	0.0069824	YHR116W	YKR091W
YHR116W	COX23	YLR056W	ERG3	-0.1356	0.0224	3.6966e-06	YHR116W	YLR056W
YHR116W	COX23	YLR193C	UPS1	-0.2048	0.0255	3.7367e-10	YHR116W	YLR193C
YHR116W	COX23	YLR287C-A	RPS30A	-0.2115	0.0195	1.5599e-16	YHR116W	YLR287C-A
YHR116W	COX23	YLR393W	ATP10	-0.1356	0.0169	1.9097e-09	YHR116W	YLR393W
YHR116W	COX23	YML081C-A	ATP18	-0.2637	0.0234	1.2459e-18	YHR116W	YML081C-A
YHR116W	COX23	YMR075W	RCO1	-0.1946	0.0054	1.8993e-143	YHR116W	YMR075W
YHR116W	COX23	YMR263W	SAP30	-0.2385	0.0198	9.7779e-22	YHR116W	YMR263W
YHR116W	COX23	YNL070W	TOM7	-0.1597	0.0131	1.7366e-19	YHR116W	YNL070W
YHR116W	COX23	YNR020C	ATP23	-0.2438	0.0374	2.3621e-09	YHR116W	YNR020C
YHR116W	COX23	YOR012W	YOR012W	-0.1547	0.0204	2.4705e-09	YHR116W	YOR012W
YHR116W	COX23	YOR028C	CIN5	-0.2351	0.0347	5.7996e-09	YHR116W	YOR028C
YHR116W	COX23	YOR054C	VHS3	-0.1321	0.0491	0.0058217	YHR116W	YOR054C
YHR116W	COX23	YOR216C	RUD3	-0.1331	0.0308	0.00051243	YHR116W	YOR216C
YHR116W	COX23	YPL139C	UME1	-0.1245	0.0124	1.5206e-13	YHR116W	YPL139C
YHR116W	COX23	YPL069C	BTS1	-0.1787	0.0288	4.1408e-08	YHR116W	YPL069C
YHR116W	COX23	YPR023C	EAF3	-0.1857	0.0344	4.1663e-07	YHR116W	YPR023C
YHR116W	COX23	YPR160W	GPH1	-0.1834	0.0358	2.1856e-06	YHR116W	YPR160W
YHR120W	MSH1	YGR292W	MAL12	-0.147	0.0178	1.493e-09	YHR120W	YGR292W
YHR123W	EPT1	YBR263W	SHM1	-0.1571	0.0462	0.0013304	YHR123W	YBR263W
YHR123W	EPT1	YDR132C	YDR132C	-0.1984	0.0258	1.9392e-09	YHR123W	YDR132C
YHR123W	EPT1	YGL024W	YGL024W	-0.126	0.0384	0.0025541	YHR123W	YGL024W
YHR123W	EPT1	YJR053W	BFA1	-0.1367	0.0475	0.0049182	YHR123W	YJR053W
YHR123W	EPT1	YLR182W	SWI6	-0.136	0.0407	0.0078944	YHR123W	YLR182W
YHR123W	EPT1	YML107C	PML39	-0.1288	0.0121	1.601e-14	YHR123W	YML107C
YHR123W	EPT1	YOL044W	PEX15	-0.1332	0.0118	4.8048e-16	YHR123W	YOL044W
YHR123W	EPT1	YOR225W	YOR225W	-0.133	0.0206	1.2497e-06	YHR123W	YOR225W
YHR129C	ARP1	YBR131W	CCZ1	-0.3725	0.0094	0	YHR129C	YBR131W
YHR129C	ARP1	YBR231C	SWC5	-0.1872	0.0421	7.476e-05	YHR129C	YBR231C
YHR129C	ARP1	YCR065W	HCM1	-0.4099	0.0225	7.5671e-46	YHR129C	YCR065W
YHR129C	ARP1	YCR077C	PAT1	-0.3241	0.0336	3.7112e-14	YHR129C	YCR077C
YHR129C	ARP1	YDR123C	INO2	-0.1742	0.0133	2.0515e-21	YHR129C	YDR123C
YHR129C	ARP1	YER074W	RPS24A	-0.1474	0.0424	2.569e-05	YHR129C	YER074W
YHR129C	ARP1	YER098W	UBP9	-0.1853	0.0343	4.856e-07	YHR129C	YER098W
YHR129C	ARP1	YER114C	BOI2	-0.2028	0.0097	6.892e-52	YHR129C	YER114C
YHR129C	ARP1	YER119C-A	YER119C-A	-0.1619	0.0129	4.2001e-20	YHR129C	YER119C-A
YHR129C	ARP1	YER120W	SCS2	-0.4826	0.025	1.2229e-48	YHR129C	YER120W
YHR129C	ARP1	YFR039C	YFR039C	-0.1269	0.0486	0.008614	YHR129C	YFR039C
YHR129C	ARP1	YGL217C	YGL217C	-0.4183	0.0429	1.9937e-19	YHR129C	YGL217C
YHR129C	ARP1	YGL216W	KIP3	-0.4038	0.0383	1.2309e-20	YHR129C	YGL216W
YHR129C	ARP1	YGL124C	MON1	-0.1908	0.0283	3.6872e-08	YHR129C	YGL124C
YHR129C	ARP1	YIL065C	FIS1	-0.1847	0.0122	1.1005e-27	YHR129C	YIL065C
YHR129C	ARP1	YJL124C	LSM1	-0.151	0.0291	3.0118e-05	YHR129C	YJL124C
YHR129C	ARP1	YJR053W	BFA1	-0.1498	0.0246	7.3073e-06	YHR129C	YJR053W
YHR129C	ARP1	YKL007W	CAP1	-0.181	0.0327	1.0914e-05	YHR129C	YKL007W
YHR129C	ARP1	YKR094C	RPL40B	-0.1642	0.0262	2.1008e-06	YHR129C	YKR094C
YHR129C	ARP1	YKR095W	MLP1	-0.1307	0.0262	0.00016327	YHR129C	YKR095W
YHR129C	ARP1	YLL001W	DNM1	-0.1709	0.02	3.5363e-10	YHR129C	YLL001W
YHR129C	ARP1	YLR152C	YLR152C	-0.15	0.0069	3.3442e-53	YHR129C	YLR152C
YHR129C	ARP1	YLR200W	YKE2	-0.2836	0.0397	2.5377e-08	YHR129C	YLR200W
YHR129C	ARP1	YLR210W	CLB4	-0.302	0.0206	7.0517e-27	YHR129C	YLR210W
YHR129C	ARP1	YLR216C	CPR6	-0.1676	0.0278	5.5403e-06	YHR129C	YLR216C
YHR129C	ARP1	YML124C	TUB3	-0.1597	0.0059	1.8982e-81	YHR129C	YML124C
YHR129C	ARP1	YMR055C	BUB2	-0.1282	0.0082	1.9721e-28	YHR129C	YMR055C
YHR129C	ARP1	YMR138W	CIN4	-0.1544	0.0069	2.9926e-57	YHR129C	YMR138W
YHR129C	ARP1	YNL153C	GIM3	-0.2087	0.0452	4.6421e-05	YHR129C	YNL153C
YHR129C	ARP1	YNL107W	YAF9	-0.1621	0.0251	2.9722e-07	YHR129C	YNL107W
YHR129C	ARP1	YNL105W	YNL105W	-0.2138	0.0259	1.2292e-11	YHR129C	YNL105W
YHR129C	ARP1	YNL079C	TPM1	-0.2373	0.002	0	YHR129C	YNL079C
YHR129C	ARP1	YOR035C	SHE4	-0.1522	0.0166	9.6164e-12	YHR129C	YOR035C
YHR129C	ARP1	YOR053W	YOR053W	-0.1438	0.0345	0.00041316	YHR129C	YOR053W
YHR129C	ARP1	YOR106W	VAM3	-0.1544	0.0373	0.0001443	YHR129C	YOR106W
YHR129C	ARP1	YOR311C	DGK1	-0.21	0.0083	1.7836e-73	YHR129C	YOR311C
YHR129C	ARP1	YOR349W	CIN1	-0.2114	0.0374	1.3853e-06	YHR129C	YOR349W
YHR129C	ARP1	YPL269W	KAR9	-0.3538	0.014	8.4247e-74	YHR129C	YPL269W
YHR129C	ARP1	YPL241C	CIN2	-0.2243	0.0127	3.8775e-37	YHR129C	YPL241C
YHR129C	ARP1	YPR095C	SYT1	-0.1402	0.0133	2.1991e-14	YHR129C	YPR095C
YHR129C	ARP1	YPR141C	KAR3	-0.272	0.0076	3.7182e-141	YHR129C	YPR141C
YHR135C	YCK1	YBL072C	RPS8A	-0.1255	0.0183	5.4267e-07	YHR135C	YBL072C
YHR135C	YCK1	YER155C	BEM2	-0.1594	0.0405	0.00024048	YHR135C	YER155C
YHR135C	YCK1	YGL024W	YGL024W	-0.1317	0.0276	8.851e-05	YHR135C	YGL024W
YHR135C	YCK1	YNL154C	YCK2	-0.7829	0.0163	0	YHR135C	YNL154C
YHR135C	YCK1	YPL145C	KES1	-0.1236	0.0357	0.0035936	YHR135C	YPL145C
YHR142W	CHS7	YBL007C	SLA1	-0.1759	0.0457	0.00031444	YHR142W	YBL007C
YHR142W	CHS7	YDL117W	CYK3	-0.4192	0.007	0	YHR142W	YDL117W
YHR142W	CHS7	YJL183W	MNN11	-0.5451	0.0255	2.0034e-64	YHR142W	YJL183W
YHR142W	CHS7	YJL095W	BCK1	-0.2148	0.0462	1.6205e-05	YHR142W	YJL095W
YHR142W	CHS7	YKL116C	PRR1	-0.1468	0.006	6.704e-67	YHR142W	YKL116C
YHR142W	CHS7	YMR202W	ERG2	-0.1306	0.0283	0.00040538	YHR142W	YMR202W
YHR152W	SPO12	YAL024C	LTE1	-0.9471	0.0193	0	YHR152W	YAL024C
YHR152W	SPO12	YDR388W	RVS167	-0.1697	0.0318	4.4659e-05	YHR152W	YDR388W
YHR152W	SPO12	YFL036W	RPO41	-0.1629	0.0318	3.7317e-05	YHR152W	YFL036W
YHR152W	SPO12	YGL255W	ZRT1	-0.1597	0.016	4.6425e-13	YHR152W	YGL255W
YHR152W	SPO12	YGR058W	PEF1	-0.1488	0.0111	9.7195e-22	YHR152W	YGR058W
YHR152W	SPO12	YGR092W	DBF2	-0.2921	0.0473	4.8462e-08	YHR152W	YGR092W
YHR152W	SPO12	YGR125W	YGR125W	-0.1621	0.0402	0.0011034	YHR152W	YGR125W
YHR152W	SPO12	YGR164W	YGR164W	-0.2603	0.0415	1.1368e-07	YHR152W	YGR164W
YHR152W	SPO12	YGR281W	YOR1	-0.1495	0.0047	1.9647e-113	YHR152W	YGR281W
YHR152W	SPO12	YGR292W	MAL12	-0.1205	0.0409	0.017125	YHR152W	YGR292W
YHR152W	SPO12	YIL076W	SEC28	-0.1597	0.0252	1.3702e-06	YHR152W	YIL076W
YHR152W	SPO12	YML121W	GTR1	-0.1229	0.0363	0.0050823	YHR152W	YML121W
YHR152W	SPO12	YMR205C	PFK2	-0.54	0.0015	0	YHR152W	YMR205C
YHR152W	SPO12	YNL064C	YDJ1	-0.2237	0.0162	1.4868e-23	YHR152W	YNL064C
YHR152W	SPO12	YOR235W	IRC13	-0.1709	0.0082	1.4276e-49	YHR152W	YOR235W
YHR152W	SPO12	YPL057C	SUR1	-0.1878	0.0215	7.6238e-11	YHR152W	YPL057C
YHR152W	SPO12	YPR119W	CLB2	-0.1225	0.0394	0.0094173	YHR152W	YPR119W
YHR154W	RTT107	YBL088C	TEL1	-0.1437	0.041	0.0017955	YHR154W	YBL088C
YHR154W	RTT107	YDL162C	YDL162C	-0.1872	0.023	5.865e-10	YHR154W	YDL162C
YHR154W	RTT107	YDL013W	SLX5	-0.2197	0.0391	8.1255e-07	YHR154W	YDL013W
YHR154W	RTT107	YDR363W	ESC2	-0.1284	0.0449	0.0048947	YHR154W	YDR363W
YHR154W	RTT107	YER116C	SLX8	-0.1949	0.0164	1.0416e-18	YHR154W	YER116C
YHR154W	RTT107	YGL043W	DST1	-0.2249	0.0279	2.6844e-10	YHR154W	YGL043W
YHR154W	RTT107	YGL042C	YGL042C	-0.1511	0.0396	0.0010084	YHR154W	YGL042C
YHR154W	RTT107	YLL013C	PUF3	-0.1257	0.0348	0.0037471	YHR154W	YLL013C
YHR154W	RTT107	YNL080C	EOS1	-0.1957	0.024	1.7734e-10	YHR154W	YNL080C
YHR155W	YSP1	YBL021C	HAP3	-0.2195	0.0362	4.9658e-07	YHR155W	YBL021C
YHR155W	YSP1	YCR009C	RVS161	-0.2596	0.0227	6.3575e-18	YHR155W	YCR009C
YHR155W	YSP1	YGL237C	HAP2	-0.1956	0.033	1.6392e-06	YHR155W	YGL237C
YHR155W	YSP1	YGR053C	YGR053C	-0.1506	0.034	0.00027879	YHR155W	YGR053C
YHR155W	YSP1	YKL007W	CAP1	-0.1618	0.0316	7.1113e-05	YHR155W	YKL007W
YHR155W	YSP1	YKR061W	KTR2	-0.1214	0.0426	0.015031	YHR155W	YKR061W
YHR155W	YSP1	YML012C-A	YML012C-A	-0.1517	0.0024	0	YHR155W	YML012C-A
YHR155W	YSP1	YNL076W	MKS1	-0.1653	0.0459	0.0013316	YHR155W	YNL076W
YHR155W	YSP1	YNR041C	COQ2	-0.2925	0.0458	1.0261e-07	YHR155W	YNR041C
YHR155W	YSP1	YOR065W	CYT1	-0.1623	0.0433	0.0011191	YHR155W	YOR065W
YHR155W	YSP1	YOR100C	CRC1	-0.1271	0.0271	0.00025318	YHR155W	YOR100C
YHR155W	YSP1	YPR066W	UBA3	-0.1247	0.0106	4.459e-17	YHR155W	YPR066W
YHR160C	PEX18	YGR035C	YGR035C	-0.1564	0.0234	4.5573e-07	YHR160C	YGR035C
YHR160C	PEX18	YJL046W	AIM22	-0.1256	0.0148	8.0648e-10	YHR160C	YJL046W
YHR160C	PEX18	YKL053C-A	MDM35	-0.1327	0.0286	0.00033994	YHR160C	YKL053C-A
YHR160C	PEX18	YLR239C	LIP2	-0.1211	0.0473	0.024099	YHR160C	YLR239C
YHR160C	PEX18	YLR415C	YLR415C	-0.1209	0.0119	2.5384e-13	YHR160C	YLR415C
YHR160C	PEX18	YML011C	RAD33	-0.123	0.0345	0.0027029	YHR160C	YML011C
YHR160C	PEX18	YMR031W-A	YMR031W-A	-0.2515	0.0361	1.5504e-07	YHR160C	YMR031W-A
YHR160C	PEX18	YMR060C	SAM37	-0.1223	0.0122	4.662e-13	YHR160C	YMR060C
YHR160C	PEX18	YMR159C	ATG16	-0.129	0.0358	0.0019653	YHR160C	YMR159C
YHR160C	PEX18	YNL147W	LSM7	-0.1315	0.0416	0.006318	YHR160C	YNL147W
YHR160C	PEX18	YPR046W	MCM16	-0.13	0.0392	0.0041349	YHR160C	YPR046W
YHR163W	SOL3	YKL033W-A	YKL033W-A	-0.1964	0.0432	6.0291e-05	YHR163W	YKL033W-A
YHR166C_tsq89	cdc23-1	YAR018C	KIN3	-0.1668	0.0329	1.4881e-05	YHR166C	YAR018C
YHR166C_tsq89	cdc23-1	YBL031W	SHE1	-0.2531	0.0465	2.5669e-07	YHR166C	YBL031W
YHR166C_tsq89	cdc23-1	YBR034C	HMT1	-0.1277	0.0145	8.9567e-11	YHR166C	YBR034C
YHR166C_tsq89	cdc23-1	YBR134W	YBR134W	-0.1981	0.0446	6.8348e-05	YHR166C	YBR134W
YHR166C_tsq89	cdc23-1	YDL236W	PHO13	-0.123	0.0421	0.0051444	YHR166C	YDL236W
YHR166C_tsq89	cdc23-1	YDR335W	MSN5	-0.4603	0.0366	5.0174e-29	YHR166C	YDR335W
YHR166C_tsq89	cdc23-1	YDR363W-A	SEM1	-0.2578	0.0482	6.813e-07	YHR166C	YDR363W-A
YHR166C_tsq89	cdc23-1	YDR378C	LSM6	-0.2123	0.0315	1.1436e-08	YHR166C	YDR378C
YHR166C_tsq89	cdc23-1	YGR081C	SLX9	-0.1508	0.0483	0.0046478	YHR166C	YGR081C
YHR166C_tsq89	cdc23-1	YGR135W	PRE9	-0.1946	0.0432	5.115e-05	YHR166C	YGR135W
YHR166C_tsq89	cdc23-1	YIR025W	MND2	-0.6998	0.0316	9.4999e-90	YHR166C	YIR025W
YHR166C_tsq89	cdc23-1	YJR043C	POL32	-0.1336	0.0485	0.0054009	YHR166C	YJR043C
YHR166C_tsq89	cdc23-1	YKL213C	DOA1	-0.1426	0.0335	0.00050502	YHR166C	YKL213C
YHR166C_tsq89	cdc23-1	YLR102C	APC9	-0.7935	0.0413	1.3414e-68	YHR166C	YLR102C
YHR166C_tsq89	cdc23-1	YLR265C	NEJ1	-0.2263	0.0174	8.6522e-21	YHR166C	YLR265C
YHR166C_tsq89	cdc23-1	YLR320W	MMS22	-0.2981	0.0487	2.45e-08	YHR166C	YLR320W
YHR166C_tsq89	cdc23-1	YML107C	PML39	-0.1382	0.038	0.0011819	YHR166C	YML107C
YHR166C_tsq89	cdc23-1	YMR036C	MIH1	-0.1413	0.045	0.002916	YHR166C	YMR036C
YHR166C_tsq89	cdc23-1	YNL068C	FKH2	-0.2387	0.0235	5.9873e-16	YHR166C	YNL068C
YHR166C_tsq89	cdc23-1	YOL081W	IRA2	-0.1651	0.0246	1.4191e-07	YHR166C	YOL081W
YHR166C_tsq89	cdc23-1	YOL054W	PSH1	-0.2594	0.0119	4.9225e-56	YHR166C	YOL054W
YHR166C_tsq89	cdc23-1	YOR014W	RTS1	-0.1935	0.0487	0.00060348	YHR166C	YOR014W
YHR166C_tsq89	cdc23-1	YPL008W	CHL1	-0.2261	0.0383	4.6415e-07	YHR166C	YPL008W
YHR166C_tsq89	cdc23-1	YPR141C	KAR3	-0.3953	0.0189	1.7518e-51	YHR166C	YPR141C
YHR167W	THP2	YAR002W	NUP60	-0.1466	0.0246	4.1808e-06	YHR167W	YAR002W
YHR167W	THP2	YBR103W	SIF2	-0.256	0.0166	4.9577e-30	YHR167W	YBR103W
YHR167W	THP2	YBR171W	SEC66	-0.3222	0.0336	1.6966e-14	YHR167W	YBR171W
YHR167W	THP2	YBR181C	RPS6B	-0.1669	0.0498	0.0012724	YHR167W	YBR181C
YHR167W	THP2	YDL223C	HBT1	-0.2256	0.0411	1.0748e-06	YHR167W	YDL223C
YHR167W	THP2	YDR156W	RPA14	-0.2813	0.0496	3.3363e-08	YHR167W	YDR156W
YHR167W	THP2	YDR233C	RTN1	-0.1666	0.0152	1.8282e-15	YHR167W	YDR233C
YHR167W	THP2	YDR249C	YDR249C	-0.1293	0.0284	0.00017693	YHR167W	YDR249C
YHR167W	THP2	YDR378C	LSM6	-0.2666	0.0319	3.2519e-12	YHR167W	YDR378C
YHR167W	THP2	YDR431W	YDR431W	-0.333	0.0235	2.9909e-30	YHR167W	YDR431W
YHR167W	THP2	YER151C	UBP3	-0.2057	0.0284	4.6919e-09	YHR167W	YER151C
YHR167W	THP2	YGL147C	RPL9A	-0.126	0.0219	9.5251e-06	YHR167W	YGL147C
YHR167W	THP2	YGL031C	RPL24A	-0.1493	0.0273	2.5283e-05	YHR167W	YGL031C
YHR167W	THP2	YGL014W	PUF4	-0.623	0.0261	1.3911e-82	YHR167W	YGL014W
YHR167W	THP2	YGR085C	RPL11B	-0.1401	0.0479	0.0042168	YHR167W	YGR085C
YHR167W	THP2	YJL177W	RPL17B	-0.1369	0.0059	1.9034e-60	YHR167W	YJL177W
YHR167W	THP2	YJL049W	YJL049W	-0.2978	0.0139	2.1265e-54	YHR167W	YJL049W
YHR167W	THP2	YJR074W	MOG1	-0.2517	0.0336	9.3169e-10	YHR167W	YJR074W
YHR167W	THP2	YKL068W	NUP100	-0.121	0.048	0.023707	YHR167W	YKL068W
YHR167W	THP2	YKL041W	VPS24	-0.3386	0.0434	5.9365e-11	YHR167W	YKL041W
YHR167W	THP2	YKR028W	SAP190	-0.1498	0.0341	0.00055768	YHR167W	YKR028W
YHR167W	THP2	YKR029C	SET3	-0.1759	0.0309	1.1339e-05	YHR167W	YKR029C
YHR167W	THP2	YKR082W	NUP133	-0.4204	0.0281	3.7368e-38	YHR167W	YKR082W
YHR167W	THP2	YLR018C	POM34	-0.2464	0.0374	3.6647e-07	YHR167W	YLR018C
YHR167W	THP2	YLR185W	RPL37A	-0.2953	0.0085	2.0145e-133	YHR167W	YLR185W
YHR167W	THP2	YLR418C	CDC73	-0.44	0.036	5.701e-25	YHR167W	YLR418C
